step,v_y,a_y,is_context_region,is_inference_region
0,-0.0004960872549467067,-0.04960872549467067,0,0
1,-0.0009972248479535827,-0.050113759300687594,0,0
2,0.004728051647497365,0.5725276495450948,0,0
3,0.012622324057703615,0.789427241020625,0,0
4,0.02939747830447797,1.677515424677435,0,0
5,0.04244666745114264,1.3049189146664668,0,0
6,0.05633603315675972,1.3889365705617078,0,0
7,0.07095978514624046,1.4623751989480744,0,0
8,0.07159268860662608,0.06329034603856226,0,0
9,0.07876452782467415,0.7171839218048065,0,0
10,0.08449198052121988,0.5727452696545732,0,0
11,0.0892462718213449,0.4754291300125016,0,0
12,0.09606663206024768,0.6820360238902784,0,0
13,0.09681940434432008,0.07527722840724033,0,0
14,0.09978361608671908,0.2964211742398998,0,0
15,0.09820060876121953,-0.15830073254995553,0,0
16,0.10425780669566906,0.6057197934449532,0,0
17,0.10553930330501735,0.1281496609348287,0,0
18,0.10940849457452229,0.386919126950494,0,0
19,0.10642503718742391,-0.2983457387098376,0,0
20,0.10310760581768719,-0.3317431369736723,0,0
21,0.10280754955183229,-0.030005626585490053,0,0
22,0.10036524174462298,-0.2442307807209304,0,0
23,0.09981219852498363,-0.055304321963935144,0,0
24,0.09563866614001018,-0.41735323849734496,0,0
25,0.09393053546161256,-0.1708130678397618,0,0
26,0.09053672116299977,-0.3393814298612796,0,0
27,0.08925836514063704,-0.1278356022362731,0,0
28,0.08779661835876326,-0.1461746781873774,0,0
29,0.08648461308420131,-0.13120052745619476,0,0
30,0.08342101216391662,-0.30636009202846953,0,0
31,0.08615284555171651,0.27318333877998924,0,0
32,0.08020844709580505,-0.5944398455911465,0,0
33,0.083710918372201,0.3502471276395955,0,0
34,0.076221622615339,-0.7489295756861997,0,0
35,0.07822557673247309,0.20039541171340824,0,0
36,0.07564492664046789,-0.2580650092005199,0,0
37,0.07566424179850241,0.0019315158034521884,0,0
38,0.07552490773326638,-0.013933406523602976,0,0
39,0.07636467349824339,0.08397657649770046,0,0
40,0.07355288214997785,-0.28117913482655355,0,0
41,0.07744528361538694,0.389240146540909,0,0
42,0.07307044950137319,-0.4374834114013751,0,0
43,0.07423763421573173,0.11671847143585462,0,0
44,0.07400399707680938,-0.02336371389223546,0,0
45,0.07514642474053147,0.11424276637220926,0,0
46,0.07538711138840148,0.02406866478700115,0,0
47,0.07294251194428295,-0.24445994441185392,0,0
48,0.07580191380441575,0.285940186013281,0,0
49,0.07970689277074809,0.3904978966332337,0,0
