step_local,v_y,a_y,is_inference_region
0,0.07743023779081815,-0.07123101079987704,0
1,0.07593434442795675,-0.14958933628613919,0
2,0.07481393599973835,-0.11204084282184085,0
3,0.07451974937609068,-0.029418662364766313,0
4,0.07766303039703831,0.31432810209476303,0
5,0.07841534539443352,0.0752314997395212,0
6,0.07886568352387936,0.04503381294458375,0
7,0.07990648059113317,0.10407970672538097,0
8,0.07990383706647428,-0.0002643524658896279,0
9,0.07990545926785143,0.00016222013771577393,0
10,0.08073144289776588,0.08259836299144424,0
11,0.0772063135543382,-0.3525129343427677,0
12,0.08160747866926998,0.4401165114931785,0
13,0.08019213984067199,-0.1415338828597998,0
14,0.08275041998166689,0.25582801409949063,0
15,0.08234259916212269,-0.04078208195441996,0
16,0.08275864063319638,0.041604147107368594,0
17,0.08153079682961967,-0.12278438035767114,0
18,0.07928527647896778,-0.22455203506518834,0
19,0.07496888561619007,-0.43163908627777137,0
20,0.07743618424741323,0.24672986312231637,1
21,0.07886545965134162,0.14292754039283845,1
22,0.07580907212433763,-0.305638752700399,1
23,0.06440742383913577,-1.1401648285201862,1
24,0.06415358626665552,-0.02538375724802505,1
25,0.06383831136429897,-0.0315274902356541,1
26,0.0653237036586693,0.14853922943703218,1
27,0.06818398399383292,0.2860280335163626,1
28,0.06612640036965534,-0.20575836241775863,1
29,0.06956004405059948,0.34336436809441484,1
30,0.06501580772937846,-0.4544236321221029,1
31,0.06932393414295089,0.43081264135724356,1
32,0.0663283117688417,-0.29956223741091914,1
33,0.06809902194027087,0.17707101714291712,1
34,0.06682712915245917,-0.12718927878117015,1
35,0.06934520937306919,0.2518080220610022,1
36,0.0728776964114859,0.3532487038416715,1
37,0.07344545934329849,0.056776293181258486,1
38,0.07264411257748297,-0.08013467658155166,1
39,0.07419176735570032,0.15476547782173472,1
40,0.07432503615568063,0.013326879998031005,1
41,0.07568235125117542,0.13573150954947905,1
42,0.07720707844857634,0.15247271974009186,1
43,0.07834275172047891,0.11356732719025736,1
44,0.07864801732101924,0.03052656005403248,1
45,0.0782621248021137,-0.03858925189055423,1
46,0.08078531757121585,0.25231927691021505,1
47,0.0801734350853796,-0.061188248583625426,1
48,0.08132529544845499,0.11518603630753937,1
49,0.08143769919213785,0.011240374368286232,1
50,0.07792602796742505,-0.3511671224712798,1
51,0.0823071620055195,0.4381134038094453,1
52,0.07710193444557209,-0.5205227559947414,1
53,0.07998190861985487,0.2879974174282776,1
54,0.07856043813066119,-0.14214704891936797,1
55,0.08060684191662851,0.20464037859673212,1
56,0.08136429123695692,0.075744932032841,1
57,0.08060192696532043,-0.07623642716364926,1
58,0.07914087958143684,-0.14610473838835847,1
59,0.08212803617683942,0.2987156595402579,1
60,0.07981394166962394,-0.23140945072154806,1
61,0.07972939275166016,-0.008454891796377817,1
62,0.08057280808304149,0.08434153313813253,1
63,0.07573882175917909,-0.48339863238623937,1
64,0.07404623002553001,-0.16925917336490792,1
65,0.07424037379756374,0.019414377203372246,1
66,0.07762500530496803,0.3384631507404298,1
67,0.07721851002575036,-0.04064952792176696,1
68,0.0794270040506677,0.22084940249173374,1
69,0.07669590042114192,-0.27311036295257773,1
70,0.07728991820311347,0.05940177819715453,1
71,0.07912316192037938,0.18332437172659116,1
72,0.0785778603693347,-0.054530155104468014,1
73,0.07863691699816838,0.005905662883368135,1
74,0.07720351911486538,-0.1433397883303003,1
75,0.07478289655000739,-0.2420622564857991,1
76,0.07938360852349602,0.46007119734886304,1
77,0.07549338046368807,-0.3890228059807946,1
78,0.07740984195359232,0.19164614899042504,1
79,0.07475658381289117,-0.2653258140701151,1
80,0.08037067302415628,0.5614089211265105,0
81,0.07834826116609742,-0.20224118580588618,0
82,0.08107542083375911,0.27271596676616966,0
83,0.08120826623269778,0.013284539893866631,0
84,0.08245113982388556,0.12428735911877847,0
85,0.07720636536603881,-0.5244774457846754,0
86,0.08152144212816506,0.4315076762126252,0
87,0.08122209471049283,-0.02993474176722355,0
88,0.08219687065910335,0.09747759486105206,0
89,0.08117588851907723,-0.10209821400261193,0
90,0.07865110290403109,-0.25247856150461406,0
91,0.0813327601085937,0.2681657204562607,0
92,0.07991981308402947,-0.14129470245642234,0
93,0.07913338877792361,-0.07864243061058568,0
94,0.07638950849561721,-0.27438802823064046,0
95,0.07722857808516174,0.0839069589544536,0
96,0.0800658103227645,0.2837232237602752,0
97,0.08044802563911208,0.03822153163475783,0
98,0.0785500413898473,-0.18979842492647808,0
99,0.08010013858430291,0.15500971944556186,0
