step,v_y,a_y,is_context_region,is_inference_region
0,-0.0003341814835911476,-0.03341814835911476,0,0
1,0.001032753818153074,0.13669353017442215,0,0
2,0.002915791535743101,0.1883037717590027,0,0
3,0.008513711234171837,0.5597919698428736,0,0
4,0.02561820331058503,1.7104492076413194,0,0
5,0.0392139676775501,1.3595764366965073,0,0
6,0.05282782440053135,1.3613856722981243,0,0
7,0.06195459472401,0.9126770323478652,0,0
8,0.0703969020593627,0.8442307335352707,0,0
9,0.07438377434982237,0.3986872290459659,0,0
10,0.08671067898916256,1.232690463934019,0,0
11,0.08636083077555709,-0.03498482136054665,0,0
12,0.0960060708855978,0.9645240110040711,0,0
13,0.09742543891936198,0.14193680337641762,0,0
14,0.09870593049434079,0.12804915749788093,0,0
15,0.10112366411601206,0.24177336216712753,0,0
16,0.10197000126591364,0.08463371499015798,0,0
17,0.10330308469810842,0.13330834321947788,0,0
18,0.10548022136135343,0.21771366632450107,0,0
19,0.1067614767707956,0.12812554094421696,0,0
20,0.10289681767845513,-0.3864659092340475,0,0
21,0.0996217553328661,-0.3275062345589025,0,0
22,0.10315717781064021,0.35354224777741083,0,0
23,0.09537902280053306,-0.7778155010107146,0,0
24,0.09691731151370789,0.15382887131748235,0,0
25,0.09714518640398286,0.022787489027496777,0,0
26,0.09197352528956383,-0.5171661114419024,0,0
27,0.08977567808176665,-0.2197847207797185,0,0
28,0.0869280751146111,-0.2847602967155541,0,0
29,0.08939567978276881,0.2467604668157708,0,0
30,0.08425605854841023,-0.5139621234358585,0,0
31,0.08347789196921622,-0.0778166579194009,0,0
32,0.08022916803691386,-0.32487239323023553,0,0
33,0.07865652606937641,-0.15726419675374526,0,0
34,0.07547574973350962,-0.3180776335866789,0,0
35,0.07769661139336038,0.2220861659850762,0,0
36,0.07548608535260522,-0.22105260407551675,0,0
37,0.07818060188535274,0.26945165327475207,0,0
38,0.07808075170022447,-0.009985018512827237,0,0
39,0.076967472207917,-0.11132794923074674,0,0
40,0.07618442981806199,-0.07830423898550071,0,0
41,0.07431802542606183,-0.18664043920001566,0,0
42,0.07705088916302963,0.27328637369677944,0,0
43,0.07429490086742058,-0.2755988295609052,0,0
44,0.07673999350749182,0.2445092640071242,0,0
45,0.07373488002514669,-0.3005113482345126,0,0
46,0.0751690328160784,0.1434152790931703,0,0
47,0.07625572503421005,0.10866922181316518,0,0
48,0.07724822381922296,0.09924987850129102,0,0
49,0.0760449603310979,-0.12032634881250642,0,0
50,0.07817855449125863,0.21335941601607344,0,0
51,0.08087377600860797,0.26952215173493416,0,0
52,0.07970942034033224,-0.11643556682757322,0,0
53,0.07770346986865376,-0.20059504716784804,0,0
54,0.07959159357506897,0.18881237064152095,0,0
55,0.07708054623140896,-0.25110473436600056,0,0
56,0.08001054282556176,0.29299965941528006,0,0
57,0.07543242003004039,-0.4578122795521375,0,0
58,0.07731553791925203,0.18831178892116385,0,0
59,0.0741768844796796,-0.3138653439572425,0,0
60,0.07685511083779212,0.26782263581125176,0,0
61,0.07763627181024368,0.07811609724515667,0,0
62,0.07928369631506524,0.1647424504821554,0,0
63,0.07755849965428072,-0.17251966607845226,0,0
64,0.07924024826749192,0.16817486132112008,0,0
65,0.08370379678543918,0.4463548517947266,0,0
66,0.08186857214854933,-0.18352246368898567,0,0
67,0.08130305072436923,-0.05655214241800932,0,0
68,0.0811676399936157,-0.01354107307535296,0,0
69,0.07845015746419468,-0.2717482529421028,0,0
70,0.08369230463997417,0.524214717577949,0,0
71,0.07738722795153086,-0.6305076688443308,0,0
72,0.0766221694952466,-0.07650584562842594,0,0
73,0.08066232870646908,0.40401592112224854,0,0
74,0.07819824646043701,-0.2464082246032076,0,0
75,0.07866349583304978,0.04652493726127749,0,0
76,0.07587162372679823,-0.279187210625155,0,0
77,0.08012316411269017,0.42515403858919415,0,0
78,0.07628639855979177,-0.38367655528983996,0,0
79,0.076539448367314,0.025304980752222095,0,0
80,0.0758933860812328,-0.06460622860811893,0,0
81,0.07707166354329405,0.11782774620612418,0,0
82,0.07864600309804379,0.15743395547497402,0,0
83,0.0759536948236595,-0.26923082743842836,0,0
84,0.07406347305133062,-0.1890221772328879,0,0
85,0.07812745847603386,0.4063985424703237,0,0
86,0.07591669031360543,-0.22107681624284337,0,0
87,0.07555722607757782,-0.0359464236027604,0,0
88,0.07497199404725141,-0.0585232030326413,0,0
89,0.07635053694906212,0.1378542901810706,0,0
90,0.0749425251419791,-0.14080118070830122,0,0
91,0.0776393497132051,0.26968245712259975,0,0
92,0.07988008140002302,0.22407316868179178,0,0
93,0.07720315757343964,-0.2676923826583383,0,0
94,0.08177408198222028,0.45709244087806383,0,0
95,0.07754631936109437,-0.42277626211259106,0,0
96,0.07722514031833828,-0.03211790427560812,0,0
97,0.07960078888019051,0.23756485618522255,0,0
98,0.07629813722264536,-0.3302651657545147,0,0
99,0.08127897733396662,0.4980840111321258,0,0
