step_local,v_y,a_y,is_inference_region
0,0.07270666368822534,-0.26244005988489555,0
1,0.07548067173736546,0.2774008049140117,0
2,0.07722265457638894,0.17419828390234787,0
3,0.08201909489039408,0.47964403140051404,0
4,0.07995609750978082,-0.206299738061326,0
5,0.08088227793155475,0.09261804217739339,0
6,0.0776583880877154,-0.3223889843839353,0
7,0.07812336611917826,0.04649780314628649,0
8,0.07787677811322033,-0.02465880059579345,0
9,0.080550808516935,0.26740304037146667,0
10,0.07860534947385464,-0.19454590430803553,0
11,0.07896872130473302,0.03633718308783812,0
12,0.08215842532809027,0.3189704023357248,0
13,0.08358488615671206,0.14264608286217867,0
14,0.082477846471011,-0.11070396857010556,0
15,0.08034015848097993,-0.21376879900310702,0
16,0.07775294433136817,-0.2587214149611758,0
17,0.07728201617712414,-0.04709281542440297,0
18,0.07994532779248996,0.26633116153658154,0
19,0.0743818506561055,-0.5563477136384456,0
20,0.07416847848002914,-0.021337217607636516,1
21,0.07295163397216517,-0.12168445078639678,1
22,0.07573709756694494,0.2785463594779769,1
23,0.06594917213379983,-0.9787925433145106,1
24,0.07572822203997706,0.9779049906177228,1
25,0.06857979331820706,-0.7148428721770003,1
26,0.071008452444186,0.24286591259789353,1
27,0.07044405330797265,-0.05643991362133394,1
28,0.07105053424376617,0.06064809357935186,1
29,0.0753923270578859,0.4341792814119727,1
30,0.06858888501907123,-0.6803442038814667,1
31,0.07399041760745495,0.5401532588383717,1
32,0.06964391029540655,-0.43465073120484005,1
33,0.07232577633054463,0.2681866035138078,1
34,0.07633617648049947,0.40104001499548375,1
35,0.07456593188139099,-0.17702445991084753,1
36,0.0788424471078547,0.42765152264637035,1
37,0.07955374268731083,0.07112955794561365,1
38,0.07703582709904355,-0.25179155882672777,1
39,0.07905137208406098,0.20155449850174229,1
40,0.07926906410875405,0.021769202469307247,1
41,0.07850762761178175,-0.07614364969723009,1
42,0.07662746868512665,-0.18801589266550928,1
43,0.08053036620051829,0.39028975153916345,1
44,0.0758623110747038,-0.4668055125814488,1
45,0.07890302904425578,0.30407179695519787,1
46,0.07873903655941492,-0.01639924848408636,1
47,0.07883703656945767,0.009800001004275916,1
48,0.07626798611829222,-0.25690504511654555,1
49,0.07737423767804963,0.11062515597574096,1
50,0.07951157140236137,0.21373337243117407,1
51,0.07954110346768418,0.002953206532281538,1
52,0.07716834259617222,-0.23727608715119614,1
53,0.08068584623771505,0.3517503641542824,1
54,0.07892768243564235,-0.1758163802072693,1
55,0.07813869751826198,-0.07889849173803726,1
56,0.0807039742454456,0.2565276727183624,1
57,0.07964714411017736,-0.10568301352682496,1
58,0.08007359797837482,0.042645386819746556,1
59,0.07675363530716514,-0.3319962671209681,1
60,0.0778878496647582,0.11342143575930608,1
61,0.07806861494292973,0.018076527817152688,1
62,0.07665710751987385,-0.14115074230558744,1
63,0.07556676307902407,-0.10903444408497803,1
64,0.07764486512288774,0.2078102043863661,1
65,0.07371855989511447,-0.39263052277732635,1
66,0.07766849065756481,0.3949930762450343,1
67,0.07915492384703782,0.1486433189473002,1
68,0.07695695318911387,-0.2197970657923945,1
69,0.07727168027597481,0.03147270868609359,1
70,0.07679140507020031,-0.04802752057744969,1
71,0.0796963290971936,0.2904924026993286,1
72,0.07961202985275,-0.008429924444360026,1
73,0.07777371549162033,-0.18383143611296615,1
74,0.07431961652174442,-0.34540989698759184,1
75,0.07898291614001993,0.466329961827551,1
76,0.0782276748145801,-0.07552413254398316,1
77,0.07745995622660644,-0.07677185879736564,1
78,0.07932589603952958,0.18659398129231425,1
79,0.07993705316916884,0.06111571296392587,1
80,0.08219086625349714,0.22538130843283016,0
81,0.0805059432838442,-0.16849229696529466,0
82,0.07829712356663625,-0.22088197172079466,0
83,0.07660851978521568,-0.1688603781420564,0
84,0.08171783366319053,0.5109313877974849,0
85,0.08097105963904429,-0.07467740241462462,0
86,0.07985407876862156,-0.11169808704227235,0
87,0.07839769185875309,-0.14563869098684762,0
88,0.07962385639988713,0.12261645411340422,0
89,0.07794302047405612,-0.16808359258310146,0
90,0.07961921341814497,0.16761929440888557,0
91,0.07591694726757028,-0.37022661505746873,0
92,0.0785782758826206,0.26613286150503207,0
93,0.07809615074937837,-0.04821251332422366,0
94,0.07666610278873273,-0.14300479606456362,0
95,0.07978366329543775,0.31175605067050166,0
96,0.07600860863032792,-0.3775054665109828,0
97,0.07638669319739765,0.037808456706972526,0
98,0.08066473811173058,0.42780449143329374,0
99,0.08366062046151201,0.29958823497814313,0
