step_local,v_y,a_y,is_inference_region
0,0.08338396664378467,0.10290776933203488,0
1,0.08395534356047507,0.05713769166904026,0
2,0.08405063567481844,0.009529211434336493,0
3,0.08362267214642252,-0.04279635283959138,0
4,0.08303622103872142,-0.058645110770109976,0
5,0.08151134046489605,-0.15248805738253685,0
6,0.08046142784988122,-0.10499126150148308,0
7,0.07984829112137146,-0.061313672850976664,0
8,0.07921789284326185,-0.0630398278109609,0
9,0.0785110952226392,-0.07067976206226456,0
10,0.0786803411708521,0.01692459482128955,0
11,0.07946044038150894,0.07800992106568455,0
12,0.07890038911234332,-0.05600512691656262,0
13,0.07910528977845807,0.020490066611475455,0
14,0.07900669209807247,-0.00985976803856009,0
15,0.07839812667332748,-0.06085654247449945,0
16,0.07700232209251572,-0.13958045808117603,0
17,0.0761073959115847,-0.08949261809310105,0
18,0.07538149437120574,-0.07259015403789648,0
19,0.07498233037559833,-0.039916399560741,0
20,0.07491408954175596,-0.006824083384236734,0
21,0.07535344420259746,0.043935466084149555,0
22,0.07637517751605513,0.10217333134576734,0
23,0.07691064668143203,0.05354691653769034,0
24,0.0777153949374542,0.08047482560221697,0
25,0.07745877661448934,-0.02566183229648633,0
26,0.07811950784520356,0.06607312307142232,0
27,0.07752850750148735,-0.059100034371621646,0
28,0.07767146426485641,0.014295676336906205,0
29,0.07721155169148451,-0.04599125733718984,0
30,0.0769778245290427,-0.023372716244181302,0
31,0.07670690867190014,-0.027091585714256183,0
32,0.0769827744166746,0.027586574477446446,0
33,0.07775012732495981,0.07673529082852099,0
34,0.07779354802809463,0.004342070313481661,0
35,0.07845242422994794,0.06588762018533145,0
36,0.07815053320676983,-0.03018910231781108,0
37,0.07862998777694144,0.04794545701716085,0
38,0.07810865542267886,-0.052133235426257696,0
39,0.07822596370470128,0.011730828202241583,0
40,0.07794612548998114,-0.027983821472013504,1
41,0.07549360851144098,-0.24525169785401674,1
42,0.07437166262320387,-0.1121945888237108,1
43,0.07101297227920096,-0.3358690344002907,1
44,0.06852466160615882,-0.24883106730421434,1
45,0.06621252527197966,-0.2312136334179163,1
46,0.06602016264521679,-0.01923626267628653,1
47,0.06362409611989625,-0.23960665253205393,1
48,0.06447866623639362,0.08545701164973663,1
49,0.0646330232427212,0.015435700632758509,1
50,0.06556669381638291,0.09336705736617129,1
51,0.06680500283171183,0.12383090153289117,1
52,0.06913321540490346,0.23282125731916292,1
53,0.07084418126460454,0.1710965859701083,1
54,0.07169692745398881,0.08527461893842736,1
55,0.07234415260814786,0.06472251541590479,1
56,0.07279201183226398,0.04478592241161233,1
57,0.07247752993763343,-0.031448189463055554,1
58,0.0727537723266461,0.02762423890126653,1
59,0.0740077409293366,0.12539686026905028,1
60,0.07484373062871294,0.08359896993763438,0
61,0.07586179656141367,0.10180659327007346,0
62,0.07693551471902318,0.107371815760951,0
63,0.07685955144333632,-0.0075963275686860565,0
64,0.07662565663269552,-0.023389481064080286,0
65,0.07711281432037989,0.04871576876843697,0
66,0.07674034581987738,-0.03724685005025152,0
67,0.07613239373896415,-0.06079520809132294,0
68,0.07556679764021977,-0.05655960987443753,0
69,0.07584627654121284,0.02794789009930715,0
70,0.07517618483510524,-0.06700917061076006,0
71,0.07551441052049786,0.03382256853926152,0
72,0.0770109653715582,0.14965548510603444,0
73,0.07818057573289124,0.11696103613330344,0
74,0.0785402697596879,0.03596940267966697,0
75,0.07975073830600286,0.12104685463149578,0
76,0.0804371690672061,0.06864307612032411,0
77,0.08037059882265123,-0.0066570244554878255,0
78,0.08021099422028483,-0.01596046023664005,0
79,0.08060855433204756,0.03975601117627292,0
80,0.07992747800754305,-0.06810763245045093,0
81,0.07985348896675824,-0.007398904078480262,0
82,0.0802464672080558,0.039297824129755354,0
83,0.08021669047106797,-0.0029776736987827124,0
84,0.0802849328748182,0.0068242403750223835,0
85,0.08068269125612422,0.03977583813060265,0
86,0.08056481803429257,-0.011787322183165472,0
87,0.07998158601829572,-0.05832320159968457,0
88,0.07900645650278529,-0.09751295155104311,0
89,0.07809044162269978,-0.09160148800855111,0
90,0.07699019691602647,-0.11002447066733034,0
91,0.07755645961411928,0.05662626980928037,0
92,0.07691809760394983,-0.0638362010169452,0
93,0.07757321388891728,0.06551162849674497,0
94,0.0773928568567036,-0.018035703221366828,0
95,0.07792987370022715,0.053701684352354395,0
96,0.07683783308698726,-0.10920406132398919,0
97,0.07663743885238757,-0.02003942345996934,0
98,0.0765865383279995,-0.005090052438806725,0
99,0.07695870018799664,0.03721618599971388,0
