Timestamp,Px,Py,Pz,Speed_m_s,Vx,Vy,Vz
1771976525.6258,-0.2668,0.0797,0.7625,0.1354,-0.0430,0.0190,0.1284
1771976526.0277,-0.2565,0.0768,0.7339,0.5934,0.2005,-0.0577,-0.5585
1771976526.5298,-0.2565,0.0768,0.7339,0.0000,0.0000,0.0000,0.0000
1771976526.6808,-0.2565,0.0768,0.7339,0.0000,0.0000,0.0000,0.0000
1771976526.7310,-0.2668,0.0797,0.7625,0.6059,-0.2047,0.0589,0.5703
1771976526.7815,-0.2565,0.0768,0.7339,84.5651,-1.8509,-24.2294,-84.5449
1771976526.8318,-0.2668,0.0797,0.7625,0.6039,-0.2040,0.0587,0.5684
1771976526.8815,-0.2668,0.0797,0.7625,0.0000,0.0000,0.0000,0.0000
1771976526.9318,-0.2699,0.0803,0.7716,0.1897,-0.0615,0.0117,0.1794
1771976527.0828,-0.2551,0.0760,0.7290,0.1020,0.0273,-0.0165,-0.0983
1771976527.1332,-0.2548,0.0759,0.7283,0.0154,0.0062,-0.0014,-0.0141
1771976527.1834,-0.2653,0.0789,0.7572,0.6136,-0.2087,0.0594,0.5770
1771976527.2340,-0.2668,0.0797,0.7625,0.1090,-0.0293,0.0173,0.1049
1771976527.2840,-0.2548,0.0759,0.7283,0.7261,0.2392,-0.0772,-0.6855
1771976527.3335,-0.2548,0.0759,0.7283,0.0000,0.0000,0.0000,0.0000
1771976527.3842,-0.2548,0.0759,0.7283,0.0000,0.0000,0.0000,0.0000
1771976527.5352,-0.2565,0.0768,0.7339,0.4940,0.1743,-0.0413,-0.4623
1771976527.5850,-0.2565,0.0768,0.7339,0.0000,0.0000,0.0000,0.0000
1771976527.6356,-0.2565,0.0768,0.7339,0.0000,0.0000,0.0000,0.0000
1771976527.6858,-0.2565,0.0768,0.7339,0.0000,0.0000,0.0000,0.0000
1771976527.7351,-0.2565,0.0768,0.7339,0.0000,0.0000,0.0000,0.0000
1771976527.7864,-0.2646,0.0788,0.7560,0.4576,-0.1574,0.0387,0.4297
1771976527.8362,-0.2565,0.0768,0.7339,0.4711,0.1620,-0.0398,-0.4423
1771976527.8858,-0.2565,0.0768,0.7339,0.0000,0.0000,0.0000,0.0000
1771976527.9361,-0.2602,0.0774,0.7438,0.2099,-0.0728,0.0132,0.1969
1771976527.9867,-0.2602,0.0774,0.7438,0.0000,0.0000,0.0000,0.0000
1771976528.0377,-0.2595,0.0774,0.7426,0.0280,0.0136,-0.0017,-0.0245
1771976528.0872,-0.2565,0.0768,0.7339,0.1850,0.0600,-0.0116,-0.1750
1771976528.1370,-0.2565,0.0768,0.7339,0.0000,0.0000,0.0000,0.0000
1771976528.7411,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976528.7903,0.2942,0.0736,0.7545,0.0330,0.0161,0.0020,0.0288
1771976528.8413,0.2934,0.0735,0.7531,0.0319,-0.0156,-0.0020,-0.0278
1771976528.8912,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976528.9420,0.2942,0.0736,0.7545,0.0320,0.0156,0.0020,0.0279
1771976528.9922,0.2934,0.0735,0.7531,92.5506,46.2800,-22.7165,-80.1485
1771976529.0423,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.0922,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.1433,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.1934,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.2426,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.2939,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.3432,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.3939,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.4442,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.4943,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.5450,0.2934,0.0735,0.7531,88.7677,19.3850,-25.6785,-86.6252
1771976529.5954,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.6452,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.6959,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.7455,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.7952,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.8459,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.8966,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.9459,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976529.9969,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.0466,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.0972,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.1476,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.1981,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.2479,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.2980,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.3491,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.3988,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.4494,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.4993,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.5492,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.5995,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.6499,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.6996,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.7506,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.8013,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.8505,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.9018,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976530.9522,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.0021,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.0527,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.1020,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.1520,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.2028,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.2530,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.3037,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.3537,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.4038,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.4538,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.5037,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.5541,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.6044,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.6546,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.7052,0.2942,0.0736,0.7545,0.0322,0.0157,0.0020,0.0281
1771976531.7554,0.2942,0.0736,0.7545,0.0000,0.0000,0.0000,0.0000
1771976531.8054,0.2934,0.0735,0.7531,0.0325,-0.0159,-0.0020,-0.0284
1771976531.8557,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.9058,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976531.9561,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976532.0063,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976532.0569,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976532.1072,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976532.1573,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976532.2074,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976532.2579,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976532.3076,0.2942,0.0736,0.7545,0.0327,0.0160,0.0020,0.0285
1771976532.3583,0.2934,0.0735,0.7531,0.0321,-0.0157,-0.0020,-0.0280
1771976532.4087,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
1771976532.4588,0.2934,0.0735,0.7531,0.0000,0.0000,0.0000,0.0000
