Timestamp,Px,Py,Pz,Speed_m_s,Vx,Vy,Vz
1771975759.6936,-0.2987,0.0761,0.7426,0.0000,0.0000,0.0000,0.0000
1771975759.7442,-0.3125,0.0806,0.7763,0.7186,-0.2725,0.0873,0.6649
1771975759.7940,-0.2987,0.0761,0.7426,0.7320,0.2776,-0.0889,-0.6773
1771975759.8444,-0.3143,0.0803,0.7801,0.8060,-0.3109,0.0820,0.7436
1771975759.8945,-0.2975,0.0760,0.7405,0.8570,0.3356,-0.0860,-0.7885
1771975760.0453,-0.2987,0.0761,0.7426,0.0000,0.0000,0.0000,0.0000
1771975760.0960,-0.3132,0.0801,0.7781,0.7554,-0.2859,0.0781,0.6992
1771975760.1457,-0.2987,0.0761,0.7426,0.7708,0.2917,-0.0797,-0.7134
1771975760.1965,-0.3162,0.0812,0.7858,0.9173,-0.3457,0.0993,0.8497
1771975760.2461,-0.2987,0.0761,0.7426,0.9387,0.3538,-0.1017,-0.8695
1771975760.2966,-0.2975,0.0760,0.7405,0.0476,0.0233,-0.0036,-0.0416
1771975760.8993,0.2892,0.0726,0.8094,0.1799,0.0599,0.0213,0.1697
1771975760.9497,0.2862,0.0716,0.8010,0.1787,-0.0595,-0.0211,-0.1685
1771975761.0005,0.3017,0.0764,0.8455,0.9301,0.3049,0.0941,0.8787
1771975761.0503,0.2862,0.0716,0.8010,0.9473,-0.3105,-0.0958,-0.8950
1771975761.2006,0.2862,0.0716,0.8010,0.0000,0.0000,0.0000,0.0000
1771975761.2509,0.2892,0.0726,0.8094,0.1793,0.0597,0.0212,0.1691
1771975761.3015,0.3017,0.0764,0.8455,0.7552,0.2466,0.0733,0.7138
1771975761.3510,0.2862,0.0716,0.8010,0.9518,-0.3120,-0.0963,-0.8992
1771975761.4014,0.2862,0.0716,0.8010,0.0000,0.0000,0.0000,0.0000
1771975761.4526,0.2862,0.0716,0.8010,0.0000,0.0000,0.0000,0.0000
1771975761.5019,0.2862,0.0716,0.8010,0.0000,0.0000,0.0000,0.0000
1771975761.5526,0.3003,0.0755,0.8403,0.8244,0.2769,0.0771,0.7765
1771975761.6031,0.2862,0.0716,0.8010,0.8284,-0.2782,-0.0775,-0.7803
1771975761.6534,0.3017,0.0764,0.8455,0.9378,0.3074,0.0948,0.8859
1771975761.7031,0.2892,0.0726,0.8094,0.7690,-0.2512,-0.0747,-0.7269
1771975761.7539,0.3003,0.0756,0.8415,0.6674,0.2177,0.0579,0.6310
1771975761.8033,0.3003,0.0755,0.8403,0.0230,-0.0001,-0.0019,-0.0230
1771975761.8540,0.2862,0.0716,0.8010,0.8240,-0.2768,-0.0771,-0.7762
1771975761.9038,0.2862,0.0716,0.8010,0.0000,0.0000,0.0000,0.0000
1771975761.9541,0.3017,0.0764,0.8455,0.9375,0.3073,0.0948,0.8857
1771975762.0050,0.3017,0.0764,0.8455,0.0000,0.0000,0.0000,0.0000
1771975762.0550,0.3017,0.0764,0.8455,0.0000,0.0000,0.0000,0.0000
1771975762.1056,0.2862,0.0716,0.8010,0.9329,-0.3058,-0.0944,-0.8814
1771975762.1552,0.2862,0.0716,0.8010,0.0000,0.0000,0.0000,0.0000
1771975762.2059,0.2892,0.0726,0.8094,0.1775,0.0591,0.0210,0.1674
1771975762.3570,0.2862,0.0716,0.8010,0.0000,0.0000,0.0000,0.0000
1771975762.4064,0.2862,0.0716,0.8010,0.0000,0.0000,0.0000,0.0000
1771975762.4570,0.3003,0.0756,0.8415,0.8465,0.2773,0.0790,0.7998
1771975762.5077,0.3003,0.0755,0.8403,0.0224,-0.0001,-0.0018,-0.0224
1771975762.5574,0.3003,0.0756,0.8415,0.0229,0.0001,0.0018,0.0229
1771975762.6072,0.3003,0.0756,0.8415,0.0000,0.0000,0.0000,0.0000
1771975762.6582,0.3003,0.0756,0.8415,0.0000,0.0000,0.0000,0.0000
1771975762.7088,0.3003,0.0756,0.8415,0.0000,0.0000,0.0000,0.0000
1771975762.7581,0.2862,0.0716,0.8010,88.7676,22.6719,-25.1603,-85.8234
1771975762.8088,0.3034,0.0766,0.8512,1.0497,0.3400,0.0984,0.9931
1771975762.8594,0.3017,0.0764,0.8455,0.1174,-0.0343,-0.0041,-0.1122
1771975762.9100,0.2862,0.0716,0.8010,0.9345,-0.3063,-0.0945,-0.8828
1771975762.9598,0.3017,0.0764,0.8455,0.9467,0.3103,0.0957,0.8944
1771975763.0092,0.3003,0.0756,0.8415,27.1388,-3.0941,-4.7238,-26.9619
1771975763.0599,0.3003,0.0756,0.8415,0.0000,0.0000,0.0000,0.0000
1771975763.1106,0.3003,0.0756,0.8415,0.0000,0.0000,0.0000,0.0000
1771975763.1606,0.2892,0.0726,0.8094,0.6768,-0.2207,-0.0587,-0.6398
1771975763.2107,0.3003,0.0756,0.8415,0.6763,0.2206,0.0587,0.6393
1771975763.2612,0.3020,0.0761,0.8463,0.1013,0.0335,0.0107,0.0956
1771975763.3115,0.3017,0.0764,0.8455,0.0159,-0.0054,0.0045,-0.0149
1771975763.3616,0.3003,0.0756,0.8415,0.0862,-0.0285,-0.0154,-0.0814
1771975763.4122,0.3003,0.0756,0.8415,0.0000,0.0000,0.0000,0.0000
1771975763.4622,0.2862,0.0716,0.8010,0.8588,-0.2813,-0.0802,-0.8114
1771975763.5127,0.2862,0.0716,0.8010,98.1895,11.3231,-24.4120,-97.5344
1771975763.5624,0.3017,0.0764,0.8455,0.9488,0.3110,0.0960,0.8964
1771975763.7127,0.3017,0.0764,0.8455,0.0869,0.0287,0.0155,0.0820
1771975763.7634,0.2892,0.0726,0.8094,0.7526,-0.2458,-0.0731,-0.7113
1771975763.8142,0.3003,0.0756,0.8415,0.6673,0.2176,0.0579,0.6308
1771975763.8635,0.2862,0.0716,0.8010,0.8699,-0.2850,-0.0812,-0.8219
1771975763.9142,0.2892,0.0726,0.8094,0.1776,0.0591,0.0210,0.1674
1771975763.9647,0.2862,0.0716,0.8010,0.1786,-0.0594,-0.0211,-0.1684
1771975764.0144,0.3017,0.0764,0.8455,0.9483,0.3108,0.0959,0.8959
1771975764.0649,0.3017,0.0764,0.8455,0.0000,0.0000,0.0000,0.0000
1771975764.1153,0.3017,0.0764,0.8455,0.0000,0.0000,0.0000,0.0000
1771975764.1649,0.3003,0.0755,0.8403,0.1091,-0.0289,-0.0174,-0.1052
1771975764.2150,0.3003,0.0756,0.8415,0.0226,0.0001,0.0018,0.0226
1771975764.2657,0.2862,0.0716,0.8010,0.8458,-0.2771,-0.0790,-0.7991
1771975764.3164,0.2892,0.0726,0.8094,0.1779,0.0592,0.0210,0.1678
1771975764.3668,0.3017,0.0758,0.8445,0.7382,0.2481,0.0629,0.6953
1771975764.4164,0.3017,0.0757,0.8435,0.0214,0.0004,-0.0016,-0.0214
1771975764.4671,0.3003,0.0756,0.8415,89.1621,25.2365,-23.2821,-85.5160
1771975764.5170,0.3003,0.0756,0.8415,0.0000,0.0000,0.0000,0.0000
1771975764.5672,0.3003,0.0756,0.8415,0.0000,0.0000,0.0000,0.0000
1771975764.6178,0.3003,0.0756,0.8415,35.6890,26.1737,-7.5137,-24.2620
1771975764.6681,0.3017,0.0758,0.8445,0.0672,0.0291,0.0046,0.0606
1771975764.7181,0.2892,0.0726,0.8094,0.7441,-0.2500,-0.0634,-0.7008
1771975764.7685,0.2862,0.0716,0.8010,0.1787,-0.0595,-0.0211,-0.1685
1771975764.8180,0.2892,0.0726,0.8094,0.1821,0.0606,0.0215,0.1717
1771975764.8688,0.3003,0.0756,0.8415,0.6672,0.2176,0.0579,0.6307
1771975764.9192,0.2862,0.0716,0.8010,0.8496,-0.2783,-0.0793,-0.8028
1771975764.9692,0.3003,0.0756,0.8415,0.8584,0.2812,0.0801,0.8111
1771975765.0196,0.2862,0.0716,0.8010,0.8502,-0.2785,-0.0794,-0.8033
1771975765.0703,0.2862,0.0716,0.8010,0.0000,0.0000,0.0000,0.0000
1771975765.1207,0.3003,0.0756,0.8415,0.8510,0.2788,0.0794,0.8040
1771975765.1703,0.3017,0.0764,0.8455,0.0870,0.0287,0.0155,0.0821
