Timestamp,Px,Py,Pz,Speed_m_s,Vx,Vy,Vz
1771976378.4272,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976378.4780,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976378.5279,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976378.5782,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976378.6276,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976378.6786,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976378.7283,0.2993,0.0716,0.8281,108.7411,17.8639,-28.0070,-107.2638
1771976378.7792,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976378.8296,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976378.8798,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976378.9299,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976378.9801,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.0299,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.0803,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.1312,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.1810,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.2314,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.2812,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.3317,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.3823,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.4315,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.4823,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.5325,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.5825,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.6326,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.6832,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.7337,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.7838,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.8335,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.8848,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.9344,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976379.9847,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.0349,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.0853,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.1352,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.1856,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.2360,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.2860,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.3364,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.3869,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.4363,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.4866,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.5369,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.5876,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.6383,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.6884,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
1771976380.7385,0.2993,0.0716,0.8281,0.0000,0.0000,0.0000,0.0000
