Timestamp,Px,Py,Pz,Speed_m_s,Vx,Vy,Vz
1771975964.7015,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975964.7514,-0.2607,0.0754,0.7302,0.0263,-0.0133,0.0017,0.0227
1771975964.8020,-0.2607,0.0754,0.7302,0.0000,0.0000,0.0000,0.0000
1771975964.8519,-0.2600,0.0754,0.7291,0.0263,0.0133,-0.0017,-0.0226
1771975964.9024,-0.2607,0.0754,0.7302,0.0260,-0.0132,0.0016,0.0224
1771975964.9528,-0.2600,0.0754,0.7291,0.0260,0.0132,-0.0016,-0.0224
1771975965.0028,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975965.0533,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975965.1032,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975965.1536,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975965.2043,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975965.2543,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975965.3045,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975965.3553,-0.2607,0.0754,0.7302,0.0259,-0.0131,0.0016,0.0223
1771975965.4048,-0.2600,0.0754,0.7291,0.0265,0.0134,-0.0017,-0.0228
1771975965.4557,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975965.5055,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975965.5558,-0.2607,0.0754,0.7302,0.0261,-0.0132,0.0016,0.0225
1771975965.6059,-0.2600,0.0754,0.7291,0.0262,0.0133,-0.0016,-0.0225
1771975965.6564,-0.2607,0.0754,0.7302,0.0260,-0.0132,0.0016,0.0224
1771975965.7064,-0.2600,0.0754,0.7291,0.0262,0.0133,-0.0016,-0.0226
1771975965.7566,-0.2607,0.0754,0.7302,0.0261,-0.0132,0.0016,0.0225
1771975965.8065,-0.2600,0.0754,0.7291,0.0263,0.0133,-0.0017,-0.0227
1771975965.8579,-0.2607,0.0754,0.7302,0.0255,-0.0129,0.0016,0.0220
1771975965.9082,-0.2600,0.0754,0.7291,0.0261,0.0132,-0.0016,-0.0225
1771975965.9577,-0.2607,0.0754,0.7302,0.0265,-0.0134,0.0017,0.0228
1771975966.0082,-0.2600,0.0754,0.7291,0.0260,0.0132,-0.0016,-0.0224
1771975966.0584,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975966.1089,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975966.1588,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975966.2096,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975966.2592,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975966.3096,-0.2607,0.0754,0.7302,0.0260,-0.0132,0.0016,0.0224
1771975966.3597,-0.2607,0.0754,0.7302,0.0000,0.0000,0.0000,0.0000
1771975966.4107,-0.2600,0.0754,0.7291,0.0257,0.0130,-0.0016,-0.0222
1771975966.4609,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975966.5103,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975966.5603,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975966.6112,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975966.6618,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975966.7121,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975966.7619,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975966.8117,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975966.8624,-0.2600,0.0754,0.7291,38.7490,18.7507,-9.1729,-33.9101
1771975966.9120,-0.2607,0.0754,0.7302,0.0264,-0.0134,0.0017,0.0228
1771975966.9629,-0.2600,0.0754,0.7291,0.0257,0.0131,-0.0016,-0.0222
1771975967.0136,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.0638,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.1130,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.1633,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.2137,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.2642,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.3144,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.3648,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.4153,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.4653,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.5154,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.5659,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.6154,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.6661,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.7159,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975967.7665,-0.2600,0.0754,0.7291,0.0000,0.0000,0.0000,0.0000
1771975968.4202,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975968.6209,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975968.6711,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975968.7218,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
1771975968.8718,0.2174,0.0779,0.8080,0.1022,0.0262,0.0035,0.0988
1771975968.9222,0.2053,0.0735,0.7629,0.9271,-0.2397,-0.0863,-0.8956
1771975968.9724,0.2053,0.0735,0.7629,0.0000,0.0000,0.0000,0.0000
