step_local,v_y,a_y,is_inference_region
0,0.07647866131224285,-0.29062351408681714,0
1,0.07518959520015354,-0.12890661120893016,0
2,0.07659670502705951,0.1407109826905964,0
3,0.07335839982019352,-0.32383052068659934,0
4,0.07496874090739576,0.16103410872022467,0
5,0.07274820626369229,-0.22205346437034756,0
6,0.08230013069602926,0.9551924432336975,0
7,0.07941462947654512,-0.2885501219484138,0
8,0.07754515752586717,-0.18694719506779506,0
9,0.07943693909734187,0.1891781571474696,0
10,0.0795098437620636,0.0072904664721734624,0
11,0.07853237384068106,-0.09774699213825483,0
12,0.07926015970423526,0.0727785863554209,0
13,0.08236342576057924,0.31032660563439785,0
14,0.07754436349470022,-0.4819062265879026,0
15,0.08035671330719824,0.2812349812498019,0
16,0.08250536573745451,0.2148652430256276,0
17,0.07957887431330486,-0.2926491424149649,0
18,0.079531996157654,-0.004687815565086739,0
19,0.07955050754094066,0.0018511383286665128,0
20,0.0780811463339311,-0.14693612070095646,1
21,0.07864320844210726,0.05620621081761645,1
22,0.07812073315426293,-0.05224752878443262,1
23,0.06477759296327867,-1.334314019098426,1
24,0.06876754942370178,0.3989956460423105,1
25,0.06501858139954353,-0.374896802415825,1
26,0.06362999514144217,-0.1388586258101357,1
27,0.064450715063322,0.08207199218798339,1
28,0.06200253817972584,-0.24481768835961648,1
29,0.06310745832611485,0.11049201463890074,1
30,0.06684486657246129,0.3737408246346441,1
31,0.06916215145487536,0.23172848824140752,1
32,0.07173744912727846,0.25752976724030957,1
33,0.06797308959736564,-0.3764359529912817,1
34,0.07198152845795186,0.40084388605862165,1
35,0.07168158006151774,-0.029994839643411597,1
36,0.07078646184141756,-0.08951182201001884,1
37,0.07489132922712718,0.4104867385709629,1
38,0.07442736238712926,-0.046396683999792854,1
39,0.07412937555348502,-0.029798683364423706,1
40,0.0762486275666836,0.21192520131985831,1
41,0.07797739762008783,0.172877005340423,1
42,0.07758157842792601,-0.03958191921618198,1
43,0.0776356837996503,0.0054105371724288975,1
44,0.07764554536328921,0.0009861563638913218,1
45,0.07698999467159952,-0.06555506916896964,1
46,0.07981991318810205,0.2829918516502536,1
47,0.07750071696702873,-0.2319196221073322,1
48,0.07897564158458187,0.1474924617553136,1
49,0.07683609403802526,-0.2139547546556611,1
50,0.07841754628416091,0.15814522461356506,1
51,0.07816482602966582,-0.02527202544950896,1
52,0.08015317270681897,0.1988346677153155,1
53,0.08004475595329086,-0.010841675352811497,1
54,0.07777833303142526,-0.22664229218656018,1
55,0.07777356238018322,-0.00047706512420336855,1
56,0.07764989203598885,-0.012367034419437373,1
57,0.08108089964949394,0.3431007613505094,1
58,0.08213321246365743,0.10523128141634863,1
59,0.07703580262926624,-0.5097409834391192,1
60,0.0817288608858934,0.4693058256627164,1
61,0.07787263683264994,-0.38562240532434566,1
62,0.07803607396055467,0.016343712790473086,1
63,0.0785745937760949,0.05385198155402199,1
64,0.07592255844728701,-0.2652035328807881,1
65,0.07724505829054318,0.1322499843256164,1
66,0.07663286482808966,-0.06121934624535169,1
67,0.07404529951718959,-0.25875653109000696,1
68,0.07812946139246209,0.4084161875272496,1
69,0.0774845837824491,-0.06448776100129866,1
70,0.07954110315502967,0.20565193725805703,1
71,0.08111569877288444,0.15745956178547654,1
72,0.0794897977078067,-0.1625901065077734,1
73,0.0772036557854981,-0.228614192230861,1
74,0.07517884304913074,-0.20248127363673568,1
75,0.07483472121501933,-0.03441218341114077,1
76,0.08018153384458813,0.5346812629568806,1
77,0.07864679835914677,-0.1534735485441363,1
78,0.07761141314671409,-0.10353852124326823,1
79,0.07852907642723939,0.09176632805252966,1
80,0.07772993109166161,-0.0799145335577775,0
81,0.08174908279152666,0.40191516998650534,0
82,0.0819097206592635,0.016063786773683197,0
83,0.08001341238026138,-0.18963082790021124,0
84,0.08198503567877559,0.19716232985142051,0
85,0.07988320083204359,-0.21018348467320008,0
86,0.0803720413136204,0.04888404815768105,0
87,0.08005208185564364,-0.03199594579767623,0
88,0.0813241231973292,0.12720413416855703,0
89,0.08083316287286373,-0.04909603244654809,0
90,0.07769325200764343,-0.3139910865220294,0
91,0.07961357114293392,0.19203191352904908,0
92,0.08065843465177835,0.10448635088444319,0
93,0.07650166188298889,-0.41567727687894657,0
94,0.08098109116041796,0.4479429277429073,0
95,0.07693373709026798,-0.4047354070149986,0
96,0.07800346626944712,0.10697291791791491,0
97,0.07875228159554157,0.0748815326094443,0
98,0.07559961194936782,-0.315266964617375,0
99,0.07874691468472099,0.3147302735353172,0
