step,dt,v_x,v_y,v_z,w_x,w_y,w_z,a_x,a_y,a_z,aw_x,aw_y,aw_z
0,0.01,1.1424279809315947e-05,6.681327450480269e-05,0.00024321141769967366,0.0007931972868331109,-0.0003620849068684494,-0.0012740741309286328,0.0011424279809315947,0.00668132745048027,0.02432114176996737,0.0793197286833111,-0.03620849068684494,-0.12740741309286324
1,0.01,-0.000104250972950259,-0.0001439006880170135,0.0003211164978763152,0.00046252190073232794,0.0008196794354613558,-0.0001442247573013159,-0.011567525275957495,-0.021071396252181622,0.0077905080176641495,-0.0330675386100783,0.11817643423298053,0.11298493736273166
2,0.01,-0.00022127057626714726,-0.001202388542009914,0.0016497633801028505,0.0021626624330456944,0.001941878000151351,0.0016727433868210385,-0.011701960331688827,-0.10584878539929005,0.13286468822265354,0.17001405323133667,0.1122198564689995,0.18169681441223542
3,0.01,-0.00024490165383474633,-0.0028858372396488954,0.0033717081552089123,0.004048146361471192,0.005321843411107839,0.004664929017309455,-0.0023631077567599057,-0.16834486976389812,0.17219447751060618,0.18854839284254982,0.3379965410956488,0.29921856304884165
4,0.01,0.00011965588733501225,-0.0044122967618027515,0.005765748521238035,0.008067108343582582,0.007524461517476504,0.006320109605646053,0.03645575411697586,-0.15264595221538566,0.23940403660291226,0.4018961982111389,0.22026181063686653,0.16551805883365975
5,0.01,-0.0002651023636625652,-0.007460554240465108,0.010046520867756321,0.012552953336159016,0.012046582188623402,0.01180265460386187,-0.03847582509975775,-0.30482574786623556,0.42807723465182873,0.4485844992576434,0.45221206711468975,0.5482544998215816
6,0.01,-0.0002086630301850866,-0.011147879967880862,0.016838892453019807,0.017530894356584163,0.018325687640145343,0.019017310112883996,0.005643933347747856,-0.3687325727415754,0.6792371585263487,0.4977941020425148,0.627910545152194,0.7214655509022125
7,0.01,-0.0005075501091553521,-0.014843795642122631,0.024385505495416016,0.022588718675434508,0.02400639075910311,0.02690760602640378,-0.029888707897026544,-0.36959156742417687,0.754661304239621,0.5057824318850341,0.5680703118957766,0.7890295913519785
8,0.01,-0.0008589226039969675,-0.018228374194425738,0.032488825541664934,0.02832031919457238,0.028922557400555243,0.03411028910251894,-0.03513724948416154,-0.33845785523031097,0.8103320046248916,0.5731600519137874,0.4916166641452133,0.7202683076115165
9,0.01,-0.0011869412072504715,-0.021822464503828767,0.041701225031983646,0.03253148818327231,0.03666929087486588,0.04300243636316443,-0.03280186032535038,-0.35940903094030274,0.921239949031871,0.4211168988699934,0.7746733474310636,0.8892147260645482
10,0.01,-0.0011792711063046155,-0.02404634102730359,0.05015605624731924,0.03539920296312862,0.04335584609653355,0.04991188513548383,0.0007670100945855763,-0.222387652347482,0.8454831215335596,0.28677147798563063,0.6686555221667669,0.6909448772319398
11,0.01,-0.0011829720135654227,-0.025495076589651295,0.05707005506244825,0.03985714303474151,0.047915528356437496,0.053714264612715085,-0.0003700907260807156,-0.14487355623477088,0.6913998815129011,0.4457940071612891,0.4559682259903947,0.3802379477231255
12,0.01,-0.0009705257498186225,-0.027352116176437093,0.06368011670253267,0.04530882438279658,0.05294687962158249,0.05745837749261537,0.021244626374680015,-0.18570395867857967,0.6610061640084408,0.5451681348055069,0.5031351265144997,0.374411287990029
13,0.01,-0.0003718815311457057,-0.02746970525782594,0.06952559227194884,0.04627611838157486,0.05654200428496916,0.06051605520903177,0.059864421867291705,-0.011758908138884696,0.5845475569416179,0.09672939987782807,0.3595124663386665,0.3057677716416397
14,0.01,-6.482553989127417e-05,-0.027749840633786788,0.07515609985011593,0.050828641548203435,0.0576675148321666,0.06180991973712878,0.030705599125443114,-0.028013537596085,0.5630507578167083,0.45525231666285737,0.11255105471974487,0.12938645280970149
15,0.01,0.0007619637675781136,-0.028054295153869924,0.07950402636650789,0.05401391813963576,0.058558253630887215,0.06232413981594029,0.0826789307469388,-0.030445452008312973,0.4347926516391945,0.3185276591432329,0.08907387987206136,0.05142200788115102
16,0.01,0.001164449486381081,-0.027844941765629343,0.08385753606869073,0.055220496824009424,0.05916641695126257,0.06386334531978873,0.04024857188029675,0.020935338824058042,0.43535097021828667,0.12065786843736635,0.06081633203753429,0.15392055038484473
17,0.01,0.0026407296867381282,-0.026498906203936943,0.08773543353102807,0.05628368131655253,0.06066495162675385,0.062968144345535,0.1476280200357047,0.13460355616923975,0.3877897462337343,0.10631844925431036,0.14985346754912868,-0.08952009742537383
18,0.01,0.003315011880102832,-0.02657210010464333,0.09115229849742068,0.06136267032767103,0.061277607248294265,0.06268372179184407,0.06742821933647036,-0.007319390070638676,0.34168649663926065,0.50789890111185,0.0612655621540408,-0.028442255369093526
19,0.01,0.004119565909671549,-0.024557256382143778,0.09228357646234116,0.059350918155373154,0.060918282115698504,0.06165977053478801,0.08045540295687173,0.2014843722499552,0.11312779649204656,-0.20117521722978787,-0.035932513259575145,-0.10239512570560533
20,0.01,0.004738325965619911,-0.0227546160693348,0.0934448041907384,0.06111423456255966,0.057002675931097646,0.05870471502899728,0.06187600559483624,0.1802640312808977,0.11612277283972482,0.1763316407186514,-0.3915606184600859,-0.2955055505790726
21,0.01,0.005199518587382224,-0.02059497754556655,0.0936464862572054,0.06089969427464285,0.05195016620336061,0.055795247737608404,0.04611926217623124,0.21596385237682494,0.020168206646699865,-0.021454028791681908,-0.5052509727737033,-0.29094672913888875
22,0.01,0.005244677934512155,-0.01877447255119709,0.09408383438372421,0.05984476721521932,0.047986760684593524,0.0543891315717087,0.004515934712993077,0.18205049943694623,0.04373481265188199,-0.10549270594235267,-0.3963405518767093,-0.14061161658996943
