step,dt,v_x,v_y,v_z,w_x,w_y,w_z,a_x,a_y,a_z,aw_x,aw_y,aw_z
0,0.01,6.887889870182853e-05,0.00015193200531417268,-0.00026724219010423867,-0.0002713740810726263,-0.001303547035619795,-0.00022033160923801175,0.006887889870182854,0.015193200531417268,-0.026724219010423864,-0.02713740810726263,-0.13035470356197953,-0.02203316092380117
1,0.01,-0.0015220262187629553,-0.0003230659264976491,0.0007887116990700951,-0.002666564165231218,-0.0022560253159974596,0.0033239658117293507,-0.15909051174647837,-0.047499793181182165,0.10559538891743338,-0.23951900841585919,-0.09524782803776646,0.3544297420967363
2,0.01,-0.00041046933203988544,-0.004702825686725468,0.004320779727245577,0.008544004199708258,0.0036237167195054833,0.00713931471085624,0.11115568867230698,-0.437975976022782,0.3532068028175482,1.1210568364939475,0.5879742035502943,0.3815348899126889
3,0.01,0.0003934047286771407,-0.0064182426664196315,0.007876930248632726,0.00535326237516298,0.015864928394203243,0.013304581019172354,0.08038740607170261,-0.17154169796941626,0.3556150521387149,-0.3190741824545277,1.224121167469776,0.6165266308316114
4,0.01,-0.0008619171106416151,-0.010788577844818781,0.012802702076873677,0.017407871035432784,0.014477028212146779,0.017739480151635678,-0.12553218393187557,-0.43703351783991506,0.492577182824095,1.2054608660269803,-0.13879001820564663,0.44348991324633263
5,0.01,-0.0017046783261273537,-0.01565250722940248,0.021796007509551296,0.024474570901475097,0.017935338239176146,0.025609805302422566,-0.08427612154857385,-0.48639293845837006,0.8993305432677622,0.7066699866042313,0.3458310027029368,0.7870325150786885
6,0.01,-0.0005551012694803727,-0.016418204640861956,0.030928576376238203,0.017958393469903054,0.028150941122403877,0.03673834746927434,0.11495770566469811,-0.07656974114594733,0.9132568866686905,-0.6516177431572042,1.0215602883227732,1.1128542166851774
7,0.01,-0.003945138604708367,-0.022764253563747408,0.041265478567980164,0.03195211295218984,0.0292937486065419,0.04522022408757716,-0.33900373352279933,-0.6346048922885451,1.033690219174196,1.3993719482286786,0.11428074841380238,0.8481876618302813
8,0.01,-0.0026699434038420875,-0.024057175210922932,0.0464176977408656,0.03308238014889459,0.035225766957592046,0.0481085201827636,0.12751952008662787,-0.12929216471755262,0.5152219172885437,0.11302671967047523,0.593201835105014,0.2888296095186443
9,0.01,-6.466887205422191e-05,-0.026440766529415193,0.05603145635735044,0.04097927158324673,0.05201906196543523,0.05249093912224176,0.26052745317878656,-0.238359131849226,0.9613758616484843,0.7896891434352139,1.679329500784319,0.4382418939478159
10,0.01,-0.000885949771514516,-0.026165509349064996,0.06305186906201694,0.04175027333370275,0.044160769084496745,0.05407076273667725,-0.0821280899460294,0.027525718035019495,0.70204127046665,0.0771001750456017,-0.7858292880938481,0.15798236144354857
11,0.01,-0.002003204799506463,-0.027995432605844795,0.06379163847526992,0.03646039588530756,0.05503276699791178,0.06050742180566261,-0.11172550279919467,-0.18299232567797952,0.07397694132529888,-0.5289877448395184,1.0871997913415026,0.6436659068985365
12,0.01,0.0024927031889372393,-0.02607798603641598,0.07419731162583582,0.04754382613553531,0.0632938842232087,0.05757253144981681,0.4495907988443702,0.1917446569428816,1.040567315056589,1.1083430250227748,0.826111722529691,-0.29348903558458034
13,0.01,-0.00021719993171261202,-0.028109186013660123,0.07687916466411135,0.05070452051608816,0.0572162022454442,0.06361690357141138,-0.27099031206498514,-0.20311999772441472,0.26818530382755335,0.3160694380552852,-0.6077681977764483,0.604437212159457
14,0.01,0.0006188847408280731,-0.025930029870767354,0.08167296259397738,0.055501265972389476,0.043463461782271375,0.05660260324465719,0.0836084672540685,0.21791561428927714,0.479379792986603,0.4796745456301312,-1.3752740463172828,-0.7014300326754183
15,0.01,0.0010356078444596383,-0.026696685609296316,0.0857578056293474,0.04160880117576628,0.05894169024120464,0.06828152239887968,0.04167231036315652,-0.07666557385289638,0.4084843035370023,-1.3892464796623198,1.5478228458933267,1.1678919154222485
16,0.01,0.004673137586954998,-0.026235640544814247,0.09141342589364544,0.057193131159886265,0.06766504508315566,0.06487937250436987,0.363752974249536,0.04610450644820665,0.5655620264298031,1.5584329984119984,0.8723354841951015,-0.3402149894509805
17,0.01,0.0038405458406977747,-0.02760124134521937,0.09262423461661122,0.06828238204290468,0.06419028320864607,0.06314440307878624,-0.08325917462572234,-0.13656008004051215,0.1210808722965776,1.1089250883018422,-0.34747618745095876,-0.1734969425583625
18,0.01,0.0049095870158799735,-0.023540101789505833,0.09360761883266522,0.05479152110712882,0.06255279173363107,0.06348298863519872,0.10690411751821986,0.4061139555713536,0.09833842160540021,-1.3490860935775864,-0.16374914750150008,0.03385855564124616
19,0.01,0.004516101182753202,-0.02143281282057664,0.09397284081246962,0.05558199757894497,0.05407035465363619,0.059212386321828465,-0.03934858331267713,0.21072889689291965,0.036522197980440804,0.07904764718161503,-0.8482437079994876,-0.42706023133702437
20,0.01,0.005937173247654431,-0.02087981701261478,0.09300221728368,0.06224027983676041,0.05861395089105353,0.05843474047904351,0.14210720649012287,0.055299580796186104,-0.09706235287896321,0.6658282257815432,0.4543596237417332,-0.07776458427849518
21,0.01,0.006943561757724725,-0.01714394729112273,0.09382853516229883,0.06173152927102119,0.044751079449422033,0.04602316499805752,0.10063885100702938,0.37358697214920483,0.08263178786188412,-0.05087505657392159,-1.386287144163149,-1.2411575480986001
22,0.01,0.004284510140448949,-0.015225827930452818,0.09581187024625872,0.054331028825290416,0.03609283416480475,0.05111652231260316,-0.26590516172757755,0.191811936066991,0.19833350839598826,-0.7400500445730773,-0.8658245284617289,0.5093357314545651
23,0.01,0.006275152836646649,-0.014701030318406118,0.09482880353000964,0.054759083098670995,0.04028781738116254,0.049103026734075884,0.19906426961976997,0.052479761204670024,-0.09830667162490832,0.04280542733805827,0.41949832163577905,-0.20134955785272837
24,0.01,0.0054721558379053105,-0.010699492594116167,0.09118425876809667,0.04205689359985111,0.030976260176139223,0.04569497672251141,-0.08029969987413381,0.4001537724289951,-0.3644544761912957,-1.270218949881989,-0.9311557205023314,-0.340805001156447
25,0.01,0.008690656391769193,-0.010297186161645738,0.09265422678331676,0.04964769078545014,0.03378896998999536,0.03950318605874986,0.3218500553863882,0.04023064324704297,0.1469968015220086,0.7590797185599024,0.2812709813856132,-0.6191790663761549
26,0.01,0.009297398375410718,-0.00928433196138989,0.09065304159390415,0.0455799083565595,0.042077263052085784,0.043847928497857715,0.060674198364152505,0.10128542002558494,-0.20011851894126165,-0.4067782428890636,0.8288293062090425,0.4344742439107853
27,0.01,0.007958585775733912,-0.004238382348997959,0.08702080376831142,0.022380286683691034,0.027267111799480413,0.042563530604802335,-0.13388125996768066,0.504594961239193,-0.3632237825592719,-2.3199621672868465,-1.4810151252605372,-0.1284397893055385
28,0.01,0.010937221020114908,-0.004405798024114015,0.0874967420883836,0.03536070822510672,0.028194915787380283,0.03094692610601695,0.29786352443809966,-0.016741567511605673,0.047593832007216216,1.2980421541415688,0.09278039878998733,-1.1616604498785383
29,0.01,0.005114693312595883,-0.0008190835246486476,0.08395731853993545,0.023536421103318383,0.008462652719235767,0.032942761180754294,-0.5822527707519025,0.3586714499465367,-0.35394235484481323,-1.1824287121788342,-1.9732263068144515,0.19958350747373477
30,0.01,0.0039715850918791915,0.00032863142851066187,0.08101762530883125,0.009327116551547781,0.0014941688282063454,0.03807206913231465,-0.11431082207166915,0.11477149531593095,-0.2939693231104206,-1.42093045517706,-0.6968483891029422,0.5129307951560358
31,0.01,0.008555929565382937,-0.000887936174841965,0.08162244583438992,0.018544537097925657,0.008001945507908698,0.029101711790050663,0.4584344473503745,-0.12165676033526268,0.060482052555867694,0.9217420546377876,0.6507776679702353,-0.8970357342263989
32,0.01,0.005650872819961361,-0.004941607658710425,0.08357067673254048,0.03029541024122904,0.011182345124928227,0.03909294686617751,-0.29050567454215753,-0.405367148386846,0.1948230898150543,1.175087314330338,0.3180399617019528,0.9991235076126851
33,0.01,0.007038996450032715,-0.002477497510092156,0.08086240077699856,0.02454839386202779,0.006897162373554528,0.02816952308273341,0.1388123630071353,0.24641101486182698,-0.27082759555419095,-0.5747016379201247,-0.4285182751373699,-1.09234237834441
34,0.01,0.004987337029500028,-0.00028709536638698354,0.07725033516968798,0.008284275829811378,0.0011179591996882217,0.032919837842529456,-0.20516594205326863,0.21904021437051724,-0.36120656073105906,-1.6264118032216413,-0.5779203173866307,0.4750314759796047
35,0.01,0.008304242993761,-0.0015748217059239,0.07613002681285845,0.00867179632213019,0.024147463830564393,0.036734887533575886,0.3316905964260972,-0.12877263395369162,-0.11203083568295269,0.038752049231881164,2.302950463087617,0.3815049691046435
36,0.01,0.007394134730328479,0.004731831089223673,0.07641614123249417,-0.0025836893656204186,-0.0017075657756498704,0.01999587538467253,-0.09101082634325205,0.6306652795147573,0.028611441963572435,-1.1255485687750608,-2.585502960621426,-1.673901214890336
37,0.01,0.00595634633116276,-4.2229419606275065e-05,0.07959375799149063,0.0014948606360874052,-0.0015898932247249387,0.02899051261949656,-0.14377883991657195,-0.47740605088299476,0.3177616758996454,0.40785500017078236,0.011767255092493163,0.899463723482403
38,0.01,0.00969785139796819,-0.003012379673708429,0.08197119519178007,0.019631021073464594,0.01770048059425769,0.028139638190549925,0.37415050668054306,-0.2970150254102153,0.2377437200289448,1.813616043737719,1.9290373818982631,-0.08508744289466379
