step,dt,v_x,v_y,v_z,w_x,w_y,w_z,a_x,a_y,a_z,aw_x,aw_y,aw_z
0,0.01,2.51629017697117e-05,-7.88534831995628e-05,-0.00039881920059576007,-0.0006157557470051123,-0.00017728025031250866,-0.0004222104109248649,0.00251629017697117,-0.007885348319956279,-0.039881920059576005,-0.06157557470051123,-0.017728025031250864,-0.04222104109248649
1,0.01,-9.315606608041431e-05,0.00017111763584780345,-0.0006161714848996185,0.0009651954411888509,0.0004918838519108283,-0.0005029141928996608,-0.011831896785012602,0.024997111904736625,-0.02173522843038584,0.1580951188193963,0.06691641022233369,-0.00807037819747959
2,0.01,-0.0006451744337309757,0.0009141608894943084,-0.00034373098667177807,0.00044909482547599635,0.001296685354939957,0.001765291747940792,-0.05520183676505614,0.0743043253646505,0.02724404982278404,-0.05161006157128546,0.08048015030291288,0.22682059408404528
3,0.01,-0.002470502296879882,0.0022325356668103933,-0.0004961791903201492,0.0032349986703585705,0.004173576807179582,0.0029950080986582243,-0.18253278631489064,0.1318374777316085,-0.015244820364837113,0.2785903844882574,0.28768914522396244,0.12297163507174323
4,0.01,-0.004468678297252403,0.004831943773031109,-0.00053632749692849,0.007426549885751782,0.007624736665407787,0.006206956144210352,-0.19981760003725205,0.2599408106220715,-0.004014830660834076,0.41915512153932116,0.3451159858228205,0.3211948045552127
5,0.01,-0.007703334741824339,0.008982870021164015,-0.0011760345882136313,0.010969085829505728,0.01308770990256435,0.010520059258763589,-0.3234656444571936,0.4150926248132907,-0.06397070912851413,0.3542535943753946,0.5462973237156563,0.4313103114553237
6,0.01,-0.011333247414132707,0.015058800799304804,-0.001150463229621919,0.016031180614464915,0.019892470816014404,0.015506316352288682,-0.36299126723083674,0.6075930778140788,0.002557135859171237,0.5062094784959188,0.6804760913450053,0.49862570935250927
7,0.01,-0.015278709259624648,0.022580241633155508,-0.0021340470519956274,0.022532246540544514,0.029350034680519905,0.017927087671864423,-0.3945461845491941,0.7521440833850704,-0.09835838223737085,0.6501065926079599,0.94575638645055,0.24207713195757413
8,0.01,-0.01861486233676133,0.03129260002928807,-0.002067144553361479,0.02884104612641523,0.0366180870233389,0.02409025905318413,-0.3336153077136682,0.871235839613256,0.006690249863414849,0.6308799585870717,0.7268052342818996,0.6163171381319706
9,0.01,-0.021084328201841956,0.039926380577172085,-0.002393340465285685,0.03393207356029968,0.043607287894008126,0.027445868375756695,-0.24694658650806256,0.8633780547884017,-0.03261959119242059,0.5091027433884451,0.6989200870669225,0.3355609322572565
