step,dt,v_x,v_y,v_z,w_x,w_y,w_z,a_x,a_y,a_z,aw_x,aw_y,aw_z
0,0.01,0.00011926613449360738,-0.0004275431132403186,-0.00019537788870903057,0.00041617222813726144,-0.0005484976589812789,-0.0008899673473182801,0.011926613449360737,-0.04275431132403186,-0.01953778887090306,0.041617222813726144,-0.05484976589812789,-0.08899673473182801
1,0.01,-5.382392836818905e-06,0.0003096517077599703,-0.00017688192895366618,0.0006108431560295129,3.095551316220429e-05,0.0004545570522892423,-0.012464852733042627,0.07371948210002888,0.0018495959755364393,0.019467092789225145,0.05794531721434832,0.13445243996075223
2,0.01,-0.0009355882915140623,0.0008232731929170931,-0.00045811377697423,0.0018294894357032147,0.0017837839835759626,0.00125540515627845,-0.09302058986772434,0.05136214851571228,-0.028123184802056375,0.12186462796737019,0.17528284704137584,0.08008481039892076
3,0.01,-0.0021580835772441664,0.0020478714350753557,-0.000347484686891268,0.0032981725768989143,0.0034789598321600845,0.00196778576970137,-0.12224952857301041,0.12245982421582625,0.011062909008296198,0.14686831411956996,0.1695175848584122,0.07123806134229199
4,0.01,-0.004582450032187181,0.005071516410382408,-0.0003663222986505435,0.007053151574236656,0.007096973985066484,0.006286055565191064,-0.24243664549430144,0.3023644975307052,-0.0018837611759275517,0.3754978997337742,0.3618014152906399,0.43182697954896937
5,0.01,-0.006452951158840328,0.00789451763145328,-0.0007376357584578593,0.008588002239693542,0.010127395601809242,0.0094823684168446,-0.1870501126653147,0.28230012210708727,-0.037131345980731575,0.15348506654568858,0.30304216167427583,0.31963128516535366
6,0.01,-0.008457004699976794,0.011321292243682866,-0.0008906991692860547,0.012163980350712002,0.014163419697438145,0.011330812057976465,-0.2004053541136466,0.3426774612229585,-0.01530634108281954,0.357597811101846,0.40360240956289034,0.18484436411318644
7,0.01,-0.010236685634469476,0.015062307831194537,-0.0010980336667521368,0.014868294447199337,0.01735078875341685,0.014030431823307696,-0.17796809344926817,0.37410155875116713,-0.02073344974660821,0.27043140964873347,0.3187369055978703,0.2699619765331231
8,0.01,-0.011942167824475445,0.018660810514728763,-0.0014059898888436652,0.01697294783416307,0.021232322619226078,0.016169840686028846,-0.17054821900059688,0.35985026835342254,-0.03079562220915284,0.21046533869637332,0.3881533865809229,0.21394088627211502
9,0.01,-0.013674804903116719,0.022644032394752964,-0.0014214100965331965,0.020529217878099852,0.024224558388444662,0.019084332612615384,-0.17326370786412745,0.39832218800242014,-0.0015420207689531302,0.35562700439367817,0.2992235769218584,0.2914491926586538
10,0.01,-0.016429141356160654,0.029385212838092412,-0.0015985805047117406,0.025323463320366262,0.029692908806132724,0.024202440960561917,-0.2754336453043935,0.6741180443339447,-0.017717040817854406,0.479424544226641,0.5468350417688062,0.5118108347946533
11,0.01,-0.0190761172744058,0.036256806951565926,-0.0016713855277310165,0.03080021676269793,0.035083750536635,0.028782778420172933,-0.2646975918245146,0.6871594113473514,-0.007280502301927594,0.5476753442331669,0.5390841730502274,0.45803374596110163
12,0.01,-0.021425321992128314,0.04379294364724159,-0.0014302675699173826,0.037133767235809266,0.04088331611199188,0.03315480416397462,-0.2349204717722514,0.7536136695675661,0.024111795781363386,0.6333550473111335,0.579956557535688,0.43720257438016885
13,0.01,-0.02367494223238083,0.05105522939919817,-0.0016670857452714967,0.04193399334630572,0.04621124528337848,0.03773630096515977,-0.22496202402525164,0.7262285751956581,-0.0236818175354114,0.48002261104964566,0.5327929171386602,0.45814968011851503
14,0.01,-0.025089860820510283,0.05756891807540147,-0.0017974638320580431,0.04535273126077089,0.05056356009701037,0.04026448606494897,-0.14149185881294524,0.6513688676203305,-0.013037808678654648,0.3418737914465168,0.4352314813631894,0.25281850997891997
15,0.01,-0.026272945417394732,0.06402388507379572,-0.0015750844939650358,0.050209123929765065,0.05522309944223044,0.042284210453892926,-0.1183084596884449,0.6454966998394248,0.022237933809300735,0.48563926689941733,0.4659539345220065,0.2019724388943954
16,0.01,-0.02690808121918492,0.06999060752003887,-0.001346076409423092,0.05324954197894209,0.05791763888810951,0.04531762185586865,-0.06351358017901883,0.5966722446243147,0.02290080845419437,0.30404180491770266,0.2694539445879072,0.3033411401975723
17,0.01,-0.027481334418646863,0.07522626912324092,-0.0011596735606166572,0.0557343752773793,0.06044339874781923,0.04847737710497093,-0.057325319946194275,0.5235661603202046,0.018640284880643485,0.24848332984372112,0.25257598597097225,0.31597552491022807
18,0.01,-0.02692801354192561,0.07972441470107197,-0.0004482219884950667,0.05870352067337523,0.06158942491661901,0.049688315018085294,0.05533208767212541,0.4498145577831056,0.07114515721215905,0.29691453959959296,0.11460261687997741,0.12109379131143641
