step,dt,v_x,v_y,v_z,w_x,w_y,w_z,a_x,a_y,a_z,aw_x,aw_y,aw_z
29,0.01,-0.0021313074708287872,0.0754995450698631,-0.0026842035878020874,-0.006123205748898342,-0.01701038588498707,-0.03970920748081629,-0.11505014011621062,-0.11913224462214735,0.38010599926154404,0.472878553461865,0.32640534654606357,0.5612613421765703
30,0.01,-0.002467212346220089,0.07513522411392089,-0.00034744209941981336,-0.0026492575851847413,-0.013936912165407125,-0.03696336538489481,-0.033590487539130146,-0.03643209559422219,0.2336761488382274,0.34739481637136005,0.3073473719579945,0.27458420959214774
31,0.01,-0.0019869833024440953,0.07506037974560083,0.0019404098078848733,0.002278157311889064,-0.011436513814765924,-0.0374845296470478,0.048022904377599346,-0.0074844368320046714,0.22878519073046868,0.49274148970738046,0.25003983506412003,-0.05211642621529852
32,0.01,-0.0020028744637574387,0.07525126245050463,0.004320554613778989,0.00479060930843429,-0.008866804337828006,-0.035590463267271076,-0.0015891161313342798,0.01908827049037978,0.23801448058941158,0.2512451996545226,0.25697094769379186,0.1894066379776715
33,0.01,-0.0018623393376052105,0.07553243224435184,0.005874042056551099,0.007573963561916958,-0.006140637544460095,-0.03441582459390525,0.014053512615222785,0.0281169793847205,0.15534874427721104,0.2783354253482668,0.27261667933679107,0.11746386733658319
34,0.01,-0.0007192519058931803,0.07644319424371858,0.006048753771179874,0.009142690719531596,-0.004761282600101207,-0.03683581187050469,0.11430874317120303,0.09107619993667494,0.017471171462877435,0.1568727157614639,0.13793549443588873,-0.241998727659944
35,0.01,-9.859648130191953e-05,0.076877016112994,0.0065889356019898865,0.00937696055535934,-0.003165026929369224,-0.03463004449831323,0.062065542459126044,0.04338218692754008,0.05401818308100125,0.023426983582774404,0.15962556707319828,0.22057673721914645
36,0.01,3.435052722726263e-05,0.07731971747954179,0.007113348678111455,0.009617484982201522,-0.0026237536173070934,-0.03314203124936657,0.013294700852918217,0.04427013665478069,0.05244130761215694,0.024052442684218113,0.054127331206213054,0.14880132489466477
37,0.01,-0.0003171700692814081,0.07739138966569402,0.0070066106515725346,0.008210309799882682,-0.00016304631748693425,-0.03056539944562534,-0.035152059650867054,0.0071672186152212155,-0.010673802653892138,-0.14071751823188403,0.24607072998201593,0.2576631803741238
38,0.01,-0.0005754998265102833,0.07736997509386626,0.006536344497908362,0.008372223936502391,-0.002033302013062989,-0.029039567788497207,-0.025832975722887504,-0.0021414571827756013,-0.04702661536641733,0.016191413661971073,-0.18702556955760544,0.152583165712813
39,0.01,-0.0016674201029626226,0.07737799342003393,0.005483705827806806,0.005455029973184085,-0.0027744296279785187,-0.0223088259313899,-0.10919202764523395,0.0008018326167681707,-0.10526386701015546,-0.29171939633183064,-0.07411276149155296,0.6730741857107306
40,0.01,-0.0026961666861897264,0.07741197124256641,0.004723339183220508,0.005661040708690843,-0.006703600220332654,-0.022352913953116425,-0.1028746583227104,0.003397782253247808,-0.07603666445862982,0.020601073550675808,-0.3929170592354135,-0.004408802172652608
41,0.01,-0.002592434015709835,0.07857195097132633,0.004264891017468173,0.0012118645116978176,-0.005511375331942897,-0.021108927568644405,0.010373267047989134,0.11599797287599098,-0.045844816575233434,-0.4449176196993025,0.11922248883897556,0.12439863844720259
42,0.01,-0.002822608365205102,0.07968969038539064,0.0034586806172687647,0.0016724465750693046,-0.009306015221758078,-0.020480236772873025,-0.023017434949526697,0.1117739414064312,-0.08062104001994093,0.04605820633714871,-0.3794639889815182,0.06286907957713771
43,0.01,-0.0020113388340263997,0.08074463075345292,0.002702369595749096,-0.0013089207832904573,-0.007313751270168598,-0.020659293360569733,0.08112695311787027,0.1054940368062295,-0.07563110215196688,-0.2981367358359762,0.1992263951589481,-0.017905658769670502
44,0.01,-0.000904932310785572,0.08200801374677032,0.0023313879417815,-0.002906934528697179,-0.007938096124408694,-0.02345637758060927,0.11064065232408275,0.12633829933173893,-0.037098165396759586,-0.15980137454067217,-0.06243448542400965,-0.27970842200395396
45,0.01,-0.0001929628549813596,0.08236275739894705,0.0017977956014461676,-0.004615590606842542,-0.006232396285729977,-0.0212933345571785,0.07119694558042125,0.035474365217672076,-0.053359234033533244,-0.17086560781453622,0.17056998386787173,0.2163043023430773
46,0.01,-7.527701182425488e-05,0.08173900696398967,0.0010473726465645259,-0.002050103583311175,-0.009139221805612531,-0.020196121453301144,0.011768584315710467,-0.06237504349573817,-0.07504229548816416,0.2565487023531366,-0.2906825519882554,0.10972131038773544
47,0.01,0.0004613471010985778,0.08098863014710929,0.0006868496980332861,-0.004933742938130608,-0.0054330375718358494,-0.019829229730475982,0.053662411292283246,-0.07503768168803676,-0.036052294853123945,-0.28836393548194333,0.37061842337766815,0.03668917228251604
48,0.01,1.8521211810488915e-05,0.08032606654136992,0.0015335848457476934,-0.0023538178391847987,-0.004978910248957081,-0.01879336968971496,-0.044282588928808896,-0.06625636057393584,0.0846735147714407,0.257992509894581,0.045412732287876824,0.10358600407610201
49,0.01,-0.0007307181839096267,0.07949450415924214,0.0017348462235971412,-5.1791733911920995e-05,-0.005804765597943774,-0.01588828315958181,-0.07492393957201156,-0.08315623821277977,0.020126137784944785,0.2302026105272878,-0.08258553489866932,0.2905086530133152
50,0.01,-0.0008228538306699012,0.07892122619211053,0.0019537819053375978,-0.0006793416486014271,-0.005066199295167766,-0.012670116373698281,-0.009213564676027424,-0.057327796713160524,0.021893568174045645,-0.06275499146895062,0.07385663027760085,0.321816678588353
51,0.01,-0.0013013051862154458,0.07801848248616193,0.002861881317295863,0.0015563393473227187,-0.004137144675768462,-0.007963223720961041,-0.04784513555455447,-0.09027437059486042,0.09080994119582651,0.22356809959241458,0.09290546193993042,0.47068926527372373
52,0.01,-0.0014024125803719467,0.07782164789973314,0.0024874880668938762,0.0015371103497625147,-0.005497404000359476,-0.008375553598047963,-0.0101107394156501,-0.019683458642878397,-0.037439325040198666,-0.001922899756020399,-0.1360259324591015,-0.04123298770869214
53,0.01,-0.0007371993355792246,0.07802513041348436,0.0006330512275874591,-0.0007478701351950819,-0.006406973796525829,-0.007990421604252947,0.06652132447927221,0.020348251375121952,-0.1854436839306417,-0.22849804849575966,-0.09095697961663524,0.03851319937950166
54,0.01,0.00011099710805395937,0.07908090247581012,-0.000948984492183313,-0.004500306795331031,-0.007110092246960896,-0.005341974289223123,0.0848196443633184,0.10557720623257585,-0.15820357197707718,-0.3752436660135949,-0.07031184504350677,0.2648447315029825
55,0.01,1.3562659457611737e-06,0.07992562355758326,-0.003178888680312039,-0.009036607256115464,-0.007182632466997237,-0.005451392659711593,-0.010964084210819817,0.08447210817731436,-0.22299041881287263,-0.45363004607844326,-0.007254022003634071,-0.01094183704884701
56,0.01,0.0004920453049620427,0.08120440528597857,-0.005991405558310593,-0.015829008974066347,-0.007658694263071161,-0.009250764341622223,0.049068903901628144,0.12787817283953035,-0.28125168779985554,-0.6792401717950883,-0.04760617960739235,-0.37993716819106294
57,0.01,6.616072524617009e-05,0.08140973410267996,-0.006650763936522759,-0.015726472318444946,-0.008774288501561044,-0.006670933737886775,-0.042588457971587286,0.020532881670138843,-0.06593583782121658,0.01025366556214023,-0.11155942384898847,0.25798306037354485
58,0.01,-7.40705199431244e-05,0.08221278630166447,-0.007477235592902569,-0.018693471605841765,-0.008853677735882979,-0.0075886031345146175,-0.014023124518929423,0.08030521989845173,-0.08264716563798091,-0.296699928739682,-0.007938923432193287,-0.09176693966278435
59,0.01,-0.0006511012228143869,0.08218035670493377,-0.007875534911391332,-0.020096897001284614,-0.008444690186684624,-0.011517193540382114,-0.05770307028712625,-0.0032429596730692628,-0.039829931848876315,-0.14034253954428477,0.040898754919835405,-0.3928590405867498
60,0.01,-0.0006110310031508359,0.08201586329383845,-0.007370841573887329,-0.016623232485853096,-0.010398754047095272,-0.013776267190884775,0.004007021966355116,-0.016449341109532296,0.050469333750400476,0.3473664515431515,-0.19540638604106478,-0.225907365050266
61,0.01,-0.0004806378102785204,0.08249463321587555,-0.006719177539636163,-0.01584770178209827,-0.011115496259796426,-0.015598886848663972,0.013039319287231526,0.04787699220370936,0.06516640342511655,0.07755307037548252,-0.07167422127011544,-0.18226196577791964
62,0.01,0.001118597831891159,0.08286122686151934,-0.0054831427215172816,-0.014885528329562818,-0.008436371905426504,-0.01824188017570812,0.1599235642169679,0.0366593645643789,0.12360348181188813,0.09621734525354537,0.2679124354369922,-0.26429933270441447
63,0.01,0.001015880209682592,0.08239921621452505,-0.00413413255620477,-0.011616281523159015,-0.010223551883626211,-0.01874261638205381,-0.010271762220856693,-0.04620106469942905,0.13490101653125108,0.3269246806403802,-0.17871799781997078,-0.05007362063456923
64,0.01,0.0018133943630686507,0.08235754207829005,-0.0028319924619180006,-0.009148092123840124,-0.008183221273811186,-0.01865251196059677,0.07975141533860587,-0.0041674136234999505,0.13021400942867697,0.24681893993188908,0.20403306098150267,0.009010442145703878
65,0.01,0.003166774805872901,0.08300492931185684,-0.002196193453131806,-0.011224695153985914,-0.00473523389525431,-0.01670685571441691,0.13533804428042506,0.06473872335667888,0.0635799008786194,-0.20766030301457894,0.34479873785568754,0.19456562461798602
66,0.01,0.0034136341640969336,0.08216119007562199,-0.0015733361360069633,-0.009224739727477822,-0.004619683236644274,-0.012988224478680003,0.02468593582240326,-0.0843739236234838,0.06228573171248422,0.19999554265080915,0.011555065861003617,0.37186312357369056
67,0.01,0.002514109647470329,0.08142589799204941,-0.0014433111019281934,-0.008855703509930484,-0.004960067932478227,-0.008451328574537842,-0.08995245166266042,-0.07352920835725874,0.013002503407877064,0.03690362175473382,-0.034038469583395306,0.45368959041421614
68,0.01,0.002034748304019394,0.08015103710031371,-0.0006256507751048382,-0.006731040087604454,-0.001150170225201794,-0.003896552448711351,-0.047936134345093535,-0.12748608917356935,0.08176603268233551,0.21246634223260305,0.38098977072764334,0.45547761258264896
69,0.01,0.0019364349310343786,0.07995089165612675,-8.913135458415088e-05,-0.006597279168301633,-0.0014722435975148933,-0.004050312381977156,-0.009831337298501547,-0.02001454441869677,0.053651942052068725,0.013376091930282056,-0.03220733723130995,-0.015375993326580425
70,0.01,0.0009302155313517389,0.07909914444137933,0.0004966774045333089,-0.0024608522561437207,-0.0018567518625567509,-0.003397758030271335,-0.10062193996826395,-0.08517472147474144,0.05858087591174599,0.4136426912157912,-0.03845082650418575,0.06525543517058198
71,0.01,0.0004395433973988123,0.07908766313282561,0.0009002355256897306,-0.0018484466817342562,0.0002812340250761406,-0.0017700210797191725,-0.04906721339529268,-0.0011481308553726926,0.04035581211564213,0.06124055744094644,0.21379858876328914,0.1627736950552163
72,0.01,0.0005316692520916542,0.07937181511497549,0.0007959197756270566,-0.0020199738644468474,-4.3506257043393054e-05,-0.0029456465301256405,0.009212585469284225,0.028415198214988134,-0.010431575006267377,-0.017152718271259106,-0.03247402821195336,-0.1175625450406468
73,0.01,0.0008220502999442502,0.0798017979772699,0.00019261693064138278,-0.0035872242395420797,-0.0030611644915506083,-0.003028276437228725,0.02903810478525957,0.042998286229439985,-0.060330284498567394,-0.1567250375095232,-0.30176582345072156,-0.008262990710308402
74,0.01,0.0004029455250358672,0.07975156700995148,-0.001323032361808963,-0.005398843139591278,-0.00343063331469603,0.001708900033006311,-0.04191047749083829,-0.00502309673184143,-0.1515649292450346,-0.18116189000491986,-0.036946882314542184,0.47371764702350355
75,0.01,0.0013242086216897766,0.07998810465065265,-0.0023869021278192125,-0.008627441561712341,-0.0014630397824023408,0.0022676560634463023,0.09212630966539094,0.02365376407011657,-0.10638697660102492,-0.3228598422121062,0.19675935322936894,0.05587560304399911
76,0.01,0.0014199186483409801,0.08052372731296648,-0.0034013980044880097,-0.010382903402113737,-0.004456058254460622,0.00024000434490126848,0.009571002665120351,0.05356226623138259,-0.10144958766687981,-0.17554618404013966,-0.2993018472058282,-0.20276517185450335
77,0.01,0.0010407373022241902,0.08085919476964018,-0.004071125194240093,-0.010320873679308106,-0.006395859609048817,-3.0324172761758854e-05,-0.037918134611679026,0.03354674566737037,-0.06697271897520822,0.006202972280563128,-0.19398013545881937,-0.02703285176630273
78,0.01,0.002261463163638587,0.08123592147250491,-0.004370741295589914,-0.010099735336029361,-0.0037918770542009657,-0.00029118472524749465,0.12207258614143968,0.037672670286473815,-0.029961610134982077,0.022113834327874393,0.26039825548478507,-0.026086055248573582
79,0.01,0.0023700989838548133,0.08119790399165648,-0.00345885067517874,-0.007957474119355198,-0.004966890335875085,-0.000744561072128979,0.010863582021622667,-0.0038017480848430976,0.0911890620411173,0.21422612166741634,-0.11750132816741204,-0.04533763468814844
80,0.01,0.0016550421151830391,0.08096024962726259,-0.0012802010748062963,-0.004588415167613416,-0.005287177113844594,0.0008833808493729146,-0.07150568686717744,-0.02376543643938912,0.21786496003724434,0.33690589517417824,-0.03202867779695085,0.16279419215018934
81,0.01,0.002367178627926927,0.08040964247272747,0.0007687235685609072,-0.0015618406205877107,0.00033087099318103945,0.0029698538895872556,0.07121365127438882,-0.05506071545351088,0.20489246433672037,0.30265745470257055,0.5618048107025634,0.2086473040214341
82,0.01,0.002794052329560938,0.08028932883485702,0.000976551288641839,-0.0026812824653741096,0.0009402240424787402,0.0041476573328308305,0.042687370163401094,-0.012031363787046508,0.020782772008093194,-0.11194418447863988,0.06093530492977007,0.11778034432435747
83,0.01,0.0017896787055191742,0.08011697426892837,0.0008629909137669827,-0.0027461680422035143,-0.0014946640884873,0.005636658714598873,-0.10043736240417639,-0.017235456592863626,-0.011356037487485657,-0.006488557682940505,-0.24348881309660403,0.14890013817680434
84,0.01,0.00231372559439593,0.08037870093136773,0.00045898291049439074,-0.003488462758033904,-0.0008119647986353005,0.005128756643838749,0.0524046888876756,0.026172666243934634,-0.04040080032725916,-0.07422947158303897,0.06826992898519996,-0.050790207076012464
85,0.01,0.002917532894185174,0.0806409103697499,-0.0008831630402525927,-0.004996270837024885,-0.0015496786611184006,0.0030877056903645785,0.060380729978924394,0.026220943838216933,-0.13421459507469838,-0.15078080789909803,-0.07377138624831003,-0.20410509534741705
86,0.01,0.0020959865173320294,0.08143955619903397,-0.002047791866101929,-0.006708216432193947,-0.006717713488929081,0.00010525538239374434,-0.08215463768531446,0.07986458292840777,-0.11646288258493365,-0.17119455951690618,-0.5168034827810681,-0.2982450307970835
87,0.01,0.0021251768118602556,0.08152548766621188,-0.0021319872857551536,-0.006705052562324803,-0.006359854539484708,0.001855123769057411,0.00291902945282263,0.008593146717791517,-0.008419541965322385,0.00031638698691435454,0.03578589494443737,0.17498683866636663
88,0.01,0.0023065179568688685,0.08142658040707668,-0.0015340935162104633,-0.006547490235101298,-0.0045384866617789975,0.0011359039992015136,0.0181341145008613,-0.009890725913521588,0.05978937695446896,0.015756232722350442,0.18213678777057102,-0.07192197698558972
89,0.01,0.002614164582873633,0.08101306708523504,-0.0003118393151546689,-0.0028854040084033868,-0.0018716039598954016,0.0010204707142314748,0.030764662600476438,-0.04135133218416381,0.12222542010557944,0.3662086226697912,0.26668827018835956,-0.011543328497003886
90,0.01,0.002223958269637548,0.08071618814110765,0.0005359614334058023,-0.0017883692387886294,-0.0005351554859731663,0.002266250713737001,-0.03902063132360853,-0.029687894412738308,0.08478007485604712,0.10970347696147573,0.13364484739222354,0.1245779999505526
91,0.01,0.0027491193969776625,0.08050560172074082,0.0005721971858320496,-0.0031102194762936564,0.0020351990212427867,0.004479270283693538,0.052516112734011446,-0.021058642036683103,0.00362357524262472,-0.13218502375050267,0.25703545072159534,0.2213019569956537
92,0.01,0.0022595339565158372,0.07956512083884605,0.0014132157464558197,0.00024360136591319832,0.003127032045126363,0.0034081367847517896,-0.048958544046182495,-0.09404808818947702,0.08410185606237704,0.33538208422068544,0.10918330238835759,-0.10711334989417483
93,0.01,0.0017567775067385285,0.0795069988921063,0.0003246650734952583,-0.00011665356812625978,0.0013532755227899588,0.004684881350159244,-0.05027564497773087,-0.0058121946739744775,-0.10885506729605614,-0.036025493403945806,-0.1773756522336404,0.12767445654074538
94,0.01,0.000996383630628478,0.07947998200233114,-0.0016466920918639593,-0.006686918060667169,-0.00046525860546932845,0.00698401921239715,-0.07603938761100507,-0.0027016889775157244,-0.19713571653592168,-0.6570264492540909,-0.18185341282592873,0.2299137862237907
95,0.01,0.00024148537944192815,0.07946204390931833,-0.0028030344627803837,-0.007294500618901745,-0.005371784759295865,0.008639925013781023,-0.07548982511865499,-0.0017938093012828725,-0.1156342370916425,-0.06075825582345757,-0.4906526153826537,0.16559058013838732
96,0.01,-0.0001586898828312053,0.07845389629509934,-0.003517796923183275,-0.006271683367369206,-0.005755243687769792,0.008048113026034528,-0.040017526227313326,-0.10081476142189728,-0.07147624604028911,0.10228172515325379,-0.038345892847392656,-0.05918119877464958
97,0.01,0.00012545224893323648,0.07952716431368444,-0.004357012670771499,-0.00919261494115459,-0.008273495346795535,0.005369212007383713,0.028414213176444145,0.10732680185850844,-0.0839215747588224,-0.29209315737853825,-0.2518251659025743,-0.2678901018650814
98,0.01,0.000805892974704018,0.07964373532377117,-0.0028603048321410277,-0.006235180695014998,-0.006313202072989833,0.0023441937787371412,0.06804407257707816,0.011657101008673336,0.14967078386304716,0.2957434246139592,0.1960293273805701,-0.3025018228646572
99,0.01,0.0013027295847594775,0.0798515859090495,-0.0011978250601558935,-0.002203853622630422,-0.005641865017606942,-0.0035984249171400555,0.049683661005545963,0.020785058527834535,0.1662479771985134,0.40313270723845757,0.06713370553828912,-0.5942618695877198
100,0.01,0.002180307037806526,0.08009843878438978,-0.0002606443154634068,-0.0018030217700584928,-0.003083075080326911,-0.008454673784569797,0.0877577453047048,0.024685287534027323,0.09371807446924865,0.04008318525719294,0.2558789937280031,-0.4856248867429744
101,0.01,0.0028100350747541527,0.08033336336097549,0.0007440402415852149,0.0013432424798027007,-0.002859851392980522,-0.009046576675219818,0.06297280369476269,0.023492457658570505,0.10046845570486217,0.31462642498611937,0.022322368734638977,-0.05919028906500184
102,0.01,0.0027234618288438034,0.08041910321921515,0.001109993772939579,0.0019842263482594885,-0.0025424426178544206,-0.006974340183611916,-0.008657324591034904,0.008573985823965484,0.03659535313543639,0.06409838684567876,0.03174087751261009,0.2072236491607901
103,0.01,0.003406285768435393,0.08135554828614926,-0.0005772685080764642,-0.002800547570284801,-0.0029072270801292926,-0.0063667338916383945,0.06828239395915894,0.09364450669341265,-0.16872622810160431,-0.4784773918544289,-0.0364784462274872,0.06076062919735216
104,0.01,0.0038553442012619556,0.08098930284138785,-0.0006995672668653025,-0.0006146330077415025,-0.003194846824573267,-0.005502659624451537,0.04490584328265628,-0.036624544476141885,-0.012229875878883844,0.21859145625432988,-0.028761974444397476,0.08640742671868577
105,0.01,0.004231400907583739,0.08080544169001457,-0.0015712776486199928,-0.0008112952500500394,-0.003056176756273351,-0.004649843123507092,0.0376056706321783,-0.018386115137329434,-0.08717103817546902,-0.019666224230853697,0.01386700682999167,0.08528165009444441
106,0.01,0.00381530668920154,0.0809185584834628,-0.002349355913020581,-0.0032851565393203484,-0.004582763173049106,-0.005221560926949798,-0.04160942183821988,0.011311679344824589,-0.07780782644005879,-0.24738612892703088,-0.15265864167757562,-0.057171780344270576
107,0.01,0.004056284280650593,0.08061804480408429,-0.0016294755778275874,0.0001643587037317131,-0.0025537448165520896,-0.006707318556222858,0.024097759144905286,-0.030051367937852506,0.07198803351929933,0.3449515243052061,0.20290183564970174,-0.14857576292730595
108,0.01,0.003847863899172634,0.07924084589482158,-0.00015755896327443556,0.004491084730728608,0.001117597016175158,-0.005316573211915913,-0.020842038147795894,-0.1377198909262695,0.1471916614553152,0.4326726026996895,0.36713418327272473,0.1390745344306944
109,0.01,0.0035815254374734298,0.07983073889272144,-0.000468607147906633,-0.00012042893004975678,0.00183682558734012,-0.004261339253550617,-0.026633846169920403,0.05898929978998567,-0.031104818463219767,-0.4611513660778365,0.07192285711649621,0.10552339583652967
110,0.01,0.0022069418824893516,0.0792029046468424,-2.9532185467394294e-06,0.001008936421791875,0.0014996664942944936,-0.0017546420301614177,-0.13745835549840782,-0.06278342458790341,0.04656539293598939,0.11293653518416316,-0.03371590930456266,0.2506697223389199
111,0.01,0.0024951601685965913,0.0788969395817804,0.00010944353235903609,0.0019047258551073707,0.003984437801055262,0.0007601201314596986,0.028821828610723983,-0.03059650650620053,0.011239675090577526,0.08957894333154956,0.2484771306760768,0.25147621616211163
112,0.01,0.001990030691129566,0.07928801373713358,-0.0009493412578763418,-0.0030804051152022115,0.001245286585299372,0.0023503118372579642,-0.05051294774670251,0.039107415535317026,-0.10587847902353781,-0.4985130970309583,-0.27391512157558895,0.15901917057982656
