step,dt,v_x,v_y,v_z,w_x,w_y,w_z,a_x,a_y,a_z,aw_x,aw_y,aw_z
0,0.01,5.3414117349016444e-05,0.0006692524763591689,0.0001932518794447233,1.925011399486474e-05,-0.0003026659828033766,0.0013247673973738553,0.005341411734901645,0.06692524763591688,0.019325187944472327,0.001925011399486474,-0.030266598280337658,0.13247673973738552
1,0.01,-0.00022778122827010755,0.00020671148800633843,-0.0002894110516757071,-0.00045421865270365685,0.0005095391536658524,0.0007227772219479647,-0.0281195345619124,-0.046254098835283045,-0.048266293112043036,-0.047346876669852156,0.0812205136469229,-0.06019901754258906
2,0.01,-0.0010455038024057457,0.0010918866746677744,-0.0004155537464457636,3.5150505197715944e-05,0.00181482228646132,0.0008760149969452962,-0.08177225741356382,0.08851751866614359,-0.012614269477005646,0.04893691579013728,0.13052831327954675,0.015323777499733147
3,0.01,-0.0026254993150934052,0.002626639225563743,-0.00038823577361532974,0.002308549905899119,0.0035525337951539874,0.0031150438254501558,-0.15799955126876594,0.15347525508959686,0.002731797283043384,0.22733994007014033,0.17377115086926676,0.22390288285048593
4,0.01,-0.004723312890722645,0.0049873217469890594,-0.00046930173492226235,0.0057577150433202285,0.007049545023217671,0.006839019251105494,-0.209781357562924,0.23606825214253163,-0.00810659613069326,0.3449165137421109,0.34970112280636834,0.3723975425655338
5,0.01,-0.008085361289729958,0.009489920064899574,-0.0010116600542667167,0.009640036938051499,0.013526530277067336,0.010789641283466054,-0.33620483990073124,0.45025983179105145,-0.054235831934445436,0.388232189473127,0.6476985253849665,0.39506220323605595
6,0.01,-0.012663011738880042,0.016716691347216046,-0.001682324530432806,0.016125917795934037,0.021883464678190585,0.018048588499126314,-0.4577650449150084,0.7226771282316472,-0.06706644761660893,0.6485880857882539,0.8356934401123249,0.7258947215660261
7,0.01,-0.016585616073414414,0.024753422019729833,-0.0019960560125017205,0.02252993109082822,0.029837330355755504,0.024239312448278323,-0.3922604334534372,0.8036730672513787,-0.03137314820689145,0.6404013294894182,0.7953865677564919,0.6190723949152009
8,0.01,-0.01996976679790005,0.03265652298164499,-0.002671006649095459,0.02752445566201093,0.03845187384249836,0.027958316745477774,-0.3384150724485637,0.7903100961915155,-0.06749506365937383,0.4994524571182709,0.8614543486742856,0.371900429719945
9,0.01,-0.023214414679328943,0.04143464014377599,-0.002786439995345953,0.03431644082648298,0.04561471707027919,0.03232747490275745,-0.32446478814288915,0.8778117162131005,-0.011543334625049428,0.6791985164472054,0.7162843227780831,0.43691581572796734
10,0.01,-0.02507912482262547,0.049718514351309216,-0.002998312178270253,0.03967015077432642,0.05062131571923374,0.03650189153104589,-0.1864710143296526,0.8283874207533223,-0.021187218292429994,0.5353709947843434,0.5006598648954551,0.4174416628288442
11,0.01,-0.0263598758649227,0.05641604569722665,-0.002640725129232227,0.04466439411770964,0.053565062081153726,0.040170419506106024,-0.12807510422972318,0.6697531345917433,0.03575870490380262,0.499424334338322,0.2943746361919984,0.36685279750601346
12,0.01,-0.027360183763005926,0.0629310997286068,-0.002380066068924104,0.0507923721692621,0.05779580068103749,0.04158931996804312,-0.10003078980832247,0.6515054031380154,0.026065906030812297,0.6127978051552463,0.42307385998837654,0.14189004619370935
13,0.01,-0.028254953828621854,0.06975684334289976,-0.0022485134982989795,0.055693408323850245,0.06088831995537279,0.04614616220956455,-0.0894770065615929,0.6825743614292958,0.013155257062512447,0.49010361545881453,0.3092519274335299,0.4556842241521433
14,0.01,-0.02862799236244922,0.07482276419290598,-0.0022948821898840267,0.05679417874720692,0.06231873321793693,0.049449710082392365,-0.03730385338273669,0.5065920850006219,-0.004636869158504723,0.1100770423356677,0.14304132625641355,0.3303547872827814
15,0.01,-0.028988842728149073,0.07939749447498265,-0.0017694704578361197,0.059988311783343885,0.06436184683313757,0.05068978346463924,-0.03608503656998517,0.45747302820766667,0.0525411732047907,0.3194133036136963,0.20431136152006465,0.12400733822468743
16,0.01,-0.028032949182364382,0.08342091171869534,-0.0013455552750009495,0.059663847361112965,0.0649162115965016,0.05062920275260398,0.09558935457846911,0.402341724371269,0.04239151828351701,-0.03244644222309204,0.05543647633640264,-0.006058071203526166
17,0.01,-0.027857911325834615,0.08661077504109926,-0.0005663884929118952,0.06149315889429898,0.06510719240086138,0.0546809435415179,0.017503785652976667,0.3189863322403924,0.07791667820890542,0.18293115331860163,0.01909808043597805,0.4051740788913925
18,0.01,-0.026247288278251357,0.08850394415945907,9.812168961223118e-05,0.060574095727027336,0.0641264553337607,0.05237879234812644,0.16106230475832586,0.18931691183598082,0.06645101825241265,-0.09190631672716457,-0.09807370671006815,-0.23021511933914648
19,0.01,-0.023882793384191407,0.08972487116597852,0.0008383381423151638,0.05806501812544599,0.061312350207873886,0.0520793345317012,0.23644948940599492,0.12209270065194483,0.07402164527029326,-0.25090776015813454,-0.2814105125886812,-0.029945781642523595
20,0.01,-0.022255310843951333,0.09097071955234062,0.0009027690364018005,0.05518734675989338,0.060201657426862135,0.05299317137716865,0.16274825402400744,0.12458483863621028,0.006443089408663673,-0.2877671365552607,-0.11106927810117517,0.09138368454674473
21,0.01,-0.019499380127419953,0.09122896181820477,0.0017408048721298558,0.05291506928794407,0.05804128459971242,0.04986338292950625,0.27559307165313796,0.0258242265864142,0.08380358357280553,-0.2272277471949309,-0.21603728271497175,-0.31297884476624016
22,0.01,-0.017917638630320344,0.09174718735963455,0.0013787574236098752,0.04666165979608284,0.05492091483815945,0.05030784387935636,0.1581741497099609,0.051822554142978705,-0.03620474485199806,-0.6253409491861234,-0.3120369761552964,0.04444609498501159
23,0.01,-0.016515387982114542,0.09242908356851366,0.0019796003704908435,0.04454906592213708,0.052725895954336646,0.051624323437070595,0.14022506482058023,0.06818962088791097,0.060084294688096826,-0.2112593873945759,-0.21950188838228066,0.13164795577142313
24,0.01,-0.015016726927443666,0.09361943357356399,0.002304715795777844,0.042342040830914605,0.052228142009430836,0.05014058882300939,0.14986610546708756,0.1190350005050328,0.032511542528700046,-0.22070250912224754,-0.04977539449058099,-0.1483734614061205
