step,dt,v_x,v_y,v_z,w_x,w_y,w_z,a_x,a_y,a_z,aw_x,aw_y,aw_z
0,0.01,0.00020071985413875273,0.0005343939739809048,0.00021822004452548034,0.0006860276988920807,-0.0014362253239546766,0.0007850060101860022,0.02007198541387527,0.05343939739809048,0.021822004452548033,0.06860276988920806,-0.14362253239546766,0.07850060101860022
1,0.01,-0.0006326043920397879,0.00096287743125335,-0.000837682783939243,0.0026482581721012123,0.0015965838309203206,0.0007016706868071937,-0.08333242461785406,0.04284834572724452,-0.10559028284647233,0.19622304732091317,0.30328091548749975,-0.008333532337880846
2,0.01,-0.0015769466547552137,0.00032611294119999266,-0.00024386891203597867,0.0005405155077536206,0.0029953619303137065,0.001235326398727622,-0.09443422627154258,-0.06367644900533573,0.05938138719032643,-0.2107742664347592,0.1398778099393386,0.05336557119204283
3,0.01,-0.006098627106595181,0.009098114651470524,0.001335881343948272,0.014316384340169542,0.009005532488151379,0.008861065705461565,-0.4521680451839967,0.8772001710270532,0.15797502559842505,1.377586883241592,0.6010170557837672,0.7625739306733943
4,0.01,-0.011799769956545846,0.01310937180530755,-0.0008765671870967422,0.011120508278215358,0.020467488595834984,0.016706025145242418,-0.5701142849950664,0.4011257153837025,-0.2212448531045014,-0.3195876061954183,1.1461956107683606,0.7844959439780852
5,0.01,-0.014905802216439184,0.022563191944003365,0.00044899067457192937,0.026738355753285484,0.023427654271296065,0.02432209032783421,-0.31060322598933376,0.9453820138695815,0.13255578616686714,1.5617847475070126,0.296016567546108,0.761606518259179
6,0.01,-0.020786949918573952,0.033636904990292836,-0.0028084388581534393,0.028026483445069285,0.03934586383586703,0.02884818685834415,-0.5881147702134768,1.107371304628947,-0.3257429532725369,0.12881276917838003,1.5918209564570964,0.45260965305099415
7,0.01,-0.022667330500055795,0.04051987075373853,-0.0029587340365640857,0.030978137882348926,0.04567847507842617,0.030522661804333294,-0.18803805814818428,0.6882965763445693,-0.015029517841064644,0.2951654437279641,0.6332611242559141,0.16744749459891434
8,0.01,-0.02275040841091363,0.04676963596335009,-0.004338959318527084,0.034632879821342576,0.04728893060753978,0.028333279601423074,-0.008307791085783445,0.6249765209611562,-0.13802252819629982,0.365474193899365,0.16104555291136108,-0.218938220291022
9,0.01,-0.026336047465804483,0.05968515729006776,0.0006294251047385038,0.05186213511893626,0.05271465183313579,0.04337588117022918,-0.3585639054890854,1.2915521326717665,0.49683844232655877,1.7229255297593684,0.5425721225596009,1.5042601568806109
10,0.01,-0.02692084039468852,0.0653416926375409,-0.00045549810525863637,0.055753642548600456,0.054692684870786205,0.04275035007871941,-0.05847929288840363,0.5656535347473145,-0.10849232099971401,0.38915074296641955,0.19780330376504146,-0.06255310915097706
11,0.01,-0.029297818449895114,0.07144292088845951,6.1086525355733e-05,0.06326408426504365,0.059254330963119724,0.05516798481899528,-0.23769780552065944,0.6101228250918606,0.051658463061436934,0.7510441716443196,0.45616460923335184,1.2417634740275865
12,0.01,-0.028863729433389128,0.07402083286692374,-0.0018774169977360507,0.06030923348377848,0.06205257372432747,0.05046394629586063,0.043408901650598616,0.25779119784642285,-0.19385035230917835,-0.29548507812651725,0.2798242761207749,-0.4704038523134647
13,0.01,-0.02926657539404263,0.0782754019757261,-0.0027881480134884506,0.0547492627344119,0.06493360480246216,0.04668101383794701,-0.040284596065350356,0.42545691088023696,-0.09107310157524,-0.555997074936658,0.28810310781346854,-0.3782932457913619
14,0.01,-0.027481270149700775,0.08354216776176945,-0.0018217631655403996,0.05903611115908515,0.06177680457000344,0.04809432715441043,0.17853052443418566,0.5266765786043348,0.0966384847948051,0.4286848424673251,-0.315680023245872,0.14133133164634173
15,0.01,-0.02899088658113609,0.0878730046266936,-0.0004025841558862094,0.06820747007585048,0.07337800270194718,0.04911617685144361,-0.15096164314353164,0.4330836864924151,0.141917900965419,0.9171358916765334,1.160119813194374,0.10218496970331795
16,0.01,-0.026636269749773393,0.09193205518831984,-0.00011778452549362182,0.05925170097081228,0.06371106387934129,0.06019497679769108,0.23546168313626978,0.405905056162624,0.02847996303925876,-0.8955769105038203,-0.9666938822605886,1.1078799946247468
17,0.01,-0.027422128532592082,0.09223267263534521,-0.0014840864130247142,0.0592516903937176,0.06864164634841106,0.05930787579680622,-0.07858587828186887,0.03006174470253642,-0.13663018875310923,-1.0577094679276033e-06,0.4930582469069772,-0.0887101000884856
18,0.01,-0.022951533421082956,0.09553305490894864,0.0038109081989643294,0.06988877045016222,0.06600838293302463,0.0519584189392975,0.4470595111509126,0.3300382273603436,0.5294994611989043,1.0637080056444612,-0.26332634153864304,-0.734945685750872
19,0.01,-0.018325968293945467,0.09193990662893749,0.0018687648842705615,0.04778434569332703,0.052873471999612544,0.05248480541267511,0.462556512713749,-0.35931482800111575,-0.19421433146937678,-2.210442475683519,-1.313491093341209,0.05263864733776116
20,0.01,-0.02023375823970535,0.09548385979396082,0.002557796789834409,0.05310282370210775,0.05640989601806917,0.06605651680164223,-0.19077899457598835,0.3543953165023331,0.06890319055638475,0.531847800878072,0.3536424018456628,1.3571711388967123
21,0.01,-0.014178804658101295,0.09128340758412351,0.003189618200483836,0.04561026173844777,0.05112506229484624,0.04508447218281987,0.6054953581604055,-0.42004522098373076,0.0631821410649427,-0.7492561963659979,-0.5284833723222936,-2.0972044618822365
22,0.01,-0.013888742933495339,0.0934189070276279,0.002073499274062902,0.04262037895833234,0.05609647840571943,0.04496893523590414,0.029006172460595628,0.2135499443504385,-0.1116118926420934,-0.298988278011543,0.4971416110873192,-0.011553694691573274
23,0.01,-0.015375521527699332,0.09188654302504269,0.004565438438124195,0.04345485395729308,0.047437499302515826,0.05669147770980914,-0.14867785942039927,-0.15323640025852042,0.24919391640612926,0.08344749989607422,-0.8658979103203602,1.1722542473905
