step,dt,v_x,v_y,v_z,w_x,w_y,w_z,a_x,a_y,a_z,aw_x,aw_y,aw_z
0,0.01,-2.2328847190781416e-05,0.0004486486012154652,0.00012853430259674456,0.00034261353208875605,0.0009946357861981663,0.000291024863634577,-0.0022328847190781417,0.04486486012154652,0.012853430259674456,0.034261353208875606,0.09946357861981663,0.029102486363457702
1,0.01,-0.00022671618630781717,0.0002280487868495025,-3.368656671419841e-05,-0.0007394024939350802,0.0014392593757144043,0.00047926923882651824,-0.020438733911703578,-0.022059981436596272,-0.016222086931094296,-0.10820160260238361,0.0444623589516238,0.01882443751919412
2,0.01,-0.001465089664365673,0.0014344282071088916,-0.0004295762703943793,0.0018330015793044097,0.0032679834272409496,0.0022408745317822523,-0.12383734780578559,0.12063794202593892,-0.03958897036801809,0.257240407323949,0.18287240515265452,0.17616052929557338
3,0.01,-0.0029092513596330875,0.0030548443132270096,-0.0003850754969108446,0.004064411069596365,0.004776119812178768,0.004658215068551282,-0.14441616952674144,0.1620416106118118,0.00445007734835347,0.22314094902919548,0.15081363849378188,0.24173405367690298
4,0.01,-0.00439075838759915,0.005075161011553732,-0.00022872987117974678,0.0075863823293587625,0.007308991280807138,0.006620070101541214,-0.14815070279660622,0.20203166983267223,0.01563456257310978,0.35219712597623976,0.25328714686283693,0.1961855032989932
5,0.01,-0.007766790440621317,0.0094015246101398,-0.00039222832762631854,0.013333127250049103,0.013240850260174648,0.011310912718353505,-0.33760320530221677,0.43263635985860677,-0.016349845644657177,0.5746744920690341,0.5931858979367509,0.469084261681229
6,0.01,-0.011947292401622771,0.015840238815963328,-0.0007892758105841003,0.020366246195375904,0.020055214360867483,0.017508809569273392,-0.41805019610014543,0.6438714205823528,-0.03970474829577817,0.7033118945326801,0.6814364100692836,0.6197896850919888
7,0.01,-0.014886901530384545,0.023152447231113572,-0.0009504951622430358,0.025106876324231715,0.027736935325609436,0.01918150167898778,-0.2939609128761773,0.7312208415150244,-0.016121935165893556,0.47406301288558106,0.7681720964741953,0.16726921097143868
8,0.01,-0.018720223418659802,0.03132772002905203,-0.0013761890811269481,0.03213092068379992,0.03572097761543391,0.02514487262025058,-0.3833321888275258,0.8175272797938455,-0.04256939188839123,0.7024044359568204,0.7984042289824477,0.5963370941262799
9,0.01,-0.021782789691712327,0.0402148232180647,-0.0015174506573938003,0.03775102697529169,0.04292928917845703,0.029417459280486814,-0.30625662730525244,0.8887103189012674,-0.014126157626685211,0.5620106291491768,0.7208311563023116,0.42725866602362356
