step,dt,v_x,v_y,v_z,w_x,w_y,w_z,a_x,a_y,a_z,aw_x,aw_y,aw_z
0,0.01,-0.000260383791916689,-0.0003791208491132882,-6.317743726413891e-05,-0.0006797079282363194,0.0009279299516659651,0.0007734139916128642,-0.0260383791916689,-0.03791208491132882,-0.006317743726413893,-0.06797079282363194,0.0927929951665965,0.07734139916128643
1,0.01,-0.0003199467106295804,0.0012280341857293694,-0.0025356909829462883,-0.004107438156064784,-0.0033251874623254777,-0.0010070900270927447,-0.005956291871289141,0.16071550348426575,-0.24725135456821495,-0.34277302278284644,-0.42531174139914435,-0.17805040187056087
2,0.01,-0.0009682930901521108,-0.00024537065284976434,0.0017234230355656023,-0.009110383498946613,0.0034290264431911205,0.006609136248685607,-0.06483463795225303,-0.14734048385791337,0.42591140185118903,-0.5002945342881828,0.6754213905516598,0.7616226275778352
3,0.01,-0.00034778999973241235,-0.007064620048161879,0.007375051649223947,0.010184008783031325,0.010970907316517533,0.008525473997116029,0.06205030904196985,-0.6819249395312115,0.5651628613658345,1.929439228197794,0.7541880873326413,0.1916337748430424
4,0.01,-0.0007408012769316634,-0.013057142520250108,0.0153927913339601,0.023094069043975936,0.019118319952156137,0.01909982519598794,-0.03930112771992512,-0.5992522472088229,0.8017739684736152,1.291006026094461,0.8147412635638603,1.0574351198871907
5,0.01,-0.00013839381310532407,-0.016686574628180358,0.022290582165742794,0.03341655751801466,0.01999725311609054,0.02289076168749189,0.060240746382633936,-0.3629432107930252,0.6897790831782694,1.032248847403872,0.08789331639344025,0.37909364915039495
6,0.01,-0.002316940199066331,-0.018636666807778885,0.030810759376041528,0.020388233827410337,0.02901380458121243,0.038189262178229724,-0.21785463859610069,-0.19500921795985246,0.852017721029873,-1.3028323690604318,0.9016551465121893,1.5298500490737834
7,0.01,-0.0038332628104206343,-0.022667289667966675,0.03789613453898739,0.03100358560113195,0.020427469045948318,0.04261292978846602,-0.1516322611354303,-0.40306228601877936,0.7085375162945861,1.0615351773721613,-0.8586335535264116,0.44236676102363
8,0.01,-0.00013907094776929304,-0.0235751701896287,0.046848037248188416,0.03743126304384445,0.04211448744527137,0.04624564069876018,0.3694191862651341,-0.09078805216620234,0.895190270920103,0.6427677442712498,2.168701839932305,0.3632710910294158
9,0.01,0.0017303140285724772,-0.025498685396832328,0.055206331747935135,0.041083388747733054,0.05295054664308073,0.05168890892181956,0.186938497634177,-0.19235152072036255,0.8358294499746716,0.36521257038886085,1.0836059197809362,0.5443268223059377
10,0.01,-0.006383998290658949,-0.027380354345609006,0.06249868205992329,0.033390194150594056,0.0420470170261969,0.06149922187516425,-0.8114312319231426,-0.18816689487766772,0.7292350311988153,-0.7693194597139,-1.0903529616883831,0.9810312953344695
11,0.01,0.00387325388144505,-0.026941227362052646,0.06961156146107024,0.05102903933861912,0.06339917061371196,0.05630004767749508,1.0257252172103999,0.043912698355635625,0.711287940114695,1.7638845188025059,2.1352153587515073,-0.5199174197669167
12,0.01,0.0006039139862561698,-0.028833741951373386,0.07447462297819754,0.056385886863309434,0.061666544232362286,0.060851303439407624,-0.326933989518888,-0.18925145893207357,0.4863061517127305,0.5356847524690315,-0.17326263813496812,0.4551255761912543
13,0.01,-0.000672718027678592,-0.026913456728893483,0.0792067111021432,0.043515605223027866,0.05330660853340577,0.0662415865868071,-0.12766320139347623,0.19202852224799008,0.4732088123945668,-1.287028164028157,-0.8359935698956513,0.5390283147399464
14,0.01,0.0024070899288905425,-0.029202239498856586,0.08475251926457991,0.057254918497658264,0.06294863046867279,0.06328624711436136,0.3079807956569135,-0.22887827699631036,0.554580816243671,1.3739313274630398,0.9642021935267017,-0.2955339472445732
15,0.01,0.0018176689258739697,-0.02841560458228263,0.08626771429444582,0.05918004040142139,0.057901181866067124,0.06525681384013202,-0.05894210030165728,0.07866349165739576,0.1515195029865904,0.1925121903763128,-0.5047448602605661,0.19705667257706716
16,0.01,0.004674129347951941,-0.026266986776108642,0.09196527550008364,0.06019523446893402,0.06884958891783134,0.062456292383141064,0.2856460422077971,0.21486178061739872,0.5697561205637827,0.10151940675126246,1.0948407051764226,-0.28005214569909653
17,0.01,0.0057232618192911665,-0.026808285438503526,0.0931572615230004,0.06505974809643876,0.06813762430567052,0.06255758096573615,0.10491324713392253,-0.05412986623948872,0.11919860229167527,0.48645136275047424,-0.07119646121608265,0.01012885825950945
18,0.01,0.0037677557314883385,-0.023693710382376176,0.09178395962394124,0.04969792305403378,0.06305760402704907,0.06826187281804091,-0.19555060878028277,0.3114575056127353,-0.13733018990591703,-1.5361825042404975,-0.5080020278621459,0.5704291852304755
19,0.01,0.002562086217857209,-0.022012801511968775,0.09461500699250454,0.06510473529650378,0.04479125935705298,0.058183040982803934,-0.12056695136311292,0.16809088704074,0.2831047368563318,1.540681224246999,-1.8266344669996084,-1.0078831835236974
