step_local,v_y,a_y,is_inference_region
0,0.07842680853318801,0.04831123714211932,0
1,0.07649523683425724,-0.19315716989307674,0
2,0.07835450558395252,0.18592687496952753,0
3,0.07275665598116063,-0.5597849602791888,0
4,0.07662426552896799,0.3867609547807363,0
5,0.07724151735485238,0.06172518258843879,0
6,0.08029890553000903,0.30573881751566473,0
7,0.08009522791857031,-0.020367761143871843,0
8,0.0794647344443504,-0.06304934742199092,0
9,0.08016768482447807,0.07029503801276732,0
10,0.07879766991528979,-0.1370014909188283,0
11,0.07860850406870637,-0.01891658465834195,0
12,0.07801894738257098,-0.05895566861353896,0
13,0.07900980429191112,0.09908569093401431,0
14,0.08396474650257696,0.4954942210665836,0
15,0.07875145673431948,-0.5213289768257481,0
16,0.07856074566218281,-0.019071107213666783,0
17,0.07819426777644312,-0.036647788573969386,0
18,0.07961983738691804,0.14255696104749221,0
19,0.0779040676916729,-0.17157696952451312,0
20,0.07807167045892596,0.016760276725305556,1
21,0.07842744625156602,0.03557757926400534,1
22,0.07819663413733646,-0.023081211422955328,1
23,0.06890193337887213,-0.9294700758464336,1
24,0.06133366470833967,-0.7568268670532459,1
25,0.05901086015788476,-0.23228045504549086,1
26,0.06281414355529738,0.3803283397412621,1
27,0.06399950887510197,0.11853653198045933,1
28,0.0652949247147728,0.1295415839670827,1
29,0.06110521438494188,-0.41897103298309185,1
30,0.06565255566358767,0.454734127864579,1
31,0.06642052927071196,0.07679736071242865,1
32,0.06783762112596008,0.14170918552481176,1
33,0.06615999774143434,-0.16776233845257338,1
34,0.0683826961695802,0.22226984281458612,1
35,0.07134519687859907,0.29625007090188643,1
36,0.07468366872679877,0.33384718481997006,1
37,0.07629802207465311,0.16143533478543415,1
38,0.07861516139595819,0.23171393213050756,1
39,0.0780121605719491,-0.06030008240090895,1
40,0.07853011538047547,0.05179548085263719,1
41,0.08078865760780492,0.22585422273294492,1
42,0.07987925552370244,-0.09094020841024786,1
43,0.08085012746941109,0.09708719457086484,1
44,0.07947256668771585,-0.13775607816952362,1
45,0.07811410383339851,-0.13584628543173438,1
46,0.08244988074424393,0.43357769108454264,1
47,0.07894887034903353,-0.3501010395210405,1
48,0.07908933628322082,0.014046593418728937,1
49,0.07996257354575353,0.08732372625327167,1
50,0.07948442933112085,-0.04781442146326864,1
51,0.07868867931516974,-0.07957500159511133,1
52,0.08202756098826379,0.33388816730940546,1
53,0.08099232955146372,-0.10352314368000659,1
54,0.0801483894528763,-0.08439400985874174,1
55,0.07861017062631154,-0.1538218826564769,1
56,0.08017705658914287,0.15668859628313325,1
57,0.08633402479451743,0.6156968205374563,1
58,0.07960799225350966,-0.6726032541007773,1
59,0.08183142091205367,0.22234286585440105,1
60,0.080498512188555,-0.13329087234986714,1
61,0.07756148798347552,-0.29370242050794776,1
62,0.07934011063214313,0.17786226486676132,1
63,0.07580429265951429,-0.3535817972628849,1
64,0.07548612692629295,-0.031816573322134,1
65,0.07975169188954967,0.4265564963256724,1
66,0.0744599008937481,-0.5291790995801571,1
67,0.07712121337407421,0.2661312480326111,1
68,0.07521655363744086,-0.19046597366333545,1
69,0.07626655984327274,0.10500062058318854,1
70,0.07881797552770027,0.255141568442753,1
71,0.07493807265411999,-0.3879902873580282,1
72,0.07877326855829397,0.3835195904173985,1
73,0.07651096064454535,-0.22623079137486235,1
74,0.0781941936840989,0.16832330395535472,1
75,0.07459048119197367,-0.36037124921252245,1
76,0.07960504055620513,0.5014559364231452,1
77,0.07604041117274614,-0.35646293834589865,1
78,0.07745415968483965,0.14137485120935128,1
79,0.08043648741224556,0.2982327727405906,1
80,0.0798116715731409,-0.062481583910466154,0
81,0.07923363566091228,-0.05780359122286166,0
82,0.08046903937740052,0.12354037164882398,0
83,0.08034988012820783,-0.011915924919268794,0
84,0.08053214496973182,0.01822648415239908,0
85,0.0776795951615123,-0.2852549808219529,0
86,0.07978491442567215,0.2105319264159855,0
87,0.08184299857044801,0.20580841447758597,0
88,0.08027431767548031,-0.15686808949677,0
89,0.07834206039249443,-0.19322572829858775,0
90,0.08244073389794361,0.40986735054491796,0
91,0.07796955062041944,-0.4471183277524174,0
92,0.07908181222196844,0.11122616015490083,0
93,0.07869157407544057,-0.039023814652787425,0
94,0.07651264023678554,-0.21789338386550283,0
95,0.07801777576337734,0.15051355265918026,0
96,0.07926129062761209,0.12435148642347404,0
97,0.07920314269472126,-0.0058147932890828535,0
98,0.07818082257626008,-0.10223201184611785,0
99,0.08067406767737759,0.24932451011175083,0
