step,v_y,a_y,is_context_region,is_inference_region
0,-0.00039818166257860483,-0.039818166257860485,0,0
1,0.00030374385985958976,0.07019255224381947,0,0
2,0.0032393126137922872,0.29355687539326975,0,0
3,0.01155332135026788,0.8314008736475593,0,0
4,0.02592624252788311,1.437292117761523,0,0
5,0.03965324022174203,1.3726997693858916,0,0
6,0.05286884254660355,1.3215602324861526,0,0
7,0.06379322969763111,1.092438715102756,0,0
8,0.07027179783489264,0.6478568137261526,0,0
9,0.07434632005458744,0.4074522219694801,0,0
10,0.08004380964957496,0.5697489594987517,0,0
11,0.08740600030839268,0.7362190658817727,0,0
12,0.09408896183378983,0.6682961525397143,0,0
13,0.09607228171304996,0.19833198792601342,0,0
14,0.09448370633935622,-0.15885753736937375,0,0
15,0.09904516977289558,0.4561463433539359,0,0
16,0.09856697675202115,-0.047819302087442894,0,0
17,0.10199570282394559,0.34287260719244317,0,0
18,0.10574871865387568,0.37530158299300953,0,0
19,0.10486716900132712,-0.08815496525485661,0,0
20,0.10152410805765444,-0.33430609436726766,0,0
21,0.10109804030410909,-0.04260677535453533,0,0
22,0.10008296533813693,-0.10150749659721542,0,0
23,0.09840619633389312,-0.16767690042438083,0,0
24,0.09842077775610338,0.0014581422210252493,0,0
25,0.09740874051361059,-0.10120372424927832,0,0
26,0.09439982232949554,-0.3008918184115056,0,0
27,0.08841068524181536,-0.5989137087680174,0,0
28,0.08915237265941116,0.0741687417595796,0,0
29,0.09021201418997286,0.10596415305617057,0,0
30,0.08719101739511773,-0.3020996794855138,0,0
31,0.08727723667552643,0.008621928040870863,0,0
32,0.08296885083100375,-0.4308385844522686,0,0
33,0.08302017793607501,0.005132710507126104,0,0
34,0.07671021094313357,-0.6309966992941437,0,0
35,0.07762593957411967,0.09157286309861012,0,0
36,0.07934721328455596,0.17212737104362885,0,0
37,0.07666426307008749,-0.2682950214468474,0,0
38,0.0771677735703707,0.05035105002832163,0,0
39,0.07610455524638765,-0.10632183239830534,0,0
40,0.07658809390147059,0.04835386550829379,0,0
41,0.0769448241011359,0.03567301996653116,0,0
42,0.07490630271657424,-0.20385213845616618,0,0
43,0.07643647843244535,0.1530175715871107,0,0
44,0.07980174485829913,0.33652664258537884,0,0
45,0.07432885909456623,-0.5472885763732906,0,0
46,0.07875140319951644,0.44225441049502157,0,0
47,0.0769859960033338,-0.17654071961826362,0,0
48,0.07828734184547506,0.1301345842141255,0,0
49,0.07844615607283548,0.01588142273604154,0,0
50,0.07722280594987878,-0.12233501229566984,0,0
51,0.07738163227845456,0.01588263285757785,0,0
52,0.07397364560754024,-0.3407986670914312,0,0
53,0.07948817570576895,0.5514530098228706,0,0
54,0.07865905767842207,-0.08291180273468785,0,0
55,0.07720361105693568,-0.14554466214863893,0,0
56,0.07387534908387158,-0.33282619730641005,0,0
57,0.07896851727643163,0.5093168192560046,0,0
58,0.07632512459257228,-0.26433926838593524,0,0
59,0.07610774970438736,-0.02173748881849208,0,0
60,0.07685926408828153,0.07515143838941751,0,0
61,0.07888695627179906,0.2027692183517532,0,0
62,0.07846098311948037,-0.04259731523186955,0,0
63,0.07830993993147946,-0.015104318800090999,0,0
64,0.07977983169128747,0.1469891759808009,0,0
65,0.08357450398327936,0.3794672291991888,0,0
66,0.07998002647643924,-0.359447750684011,0,0
67,0.07993225740891338,-0.004776906752586296,0,0
68,0.08025233298155772,0.03200755726443377,0,0
69,0.08465880938310925,0.44064764015515345,0,0
70,0.08203156416146196,-0.2627245221647298,0,0
71,0.07942242463604528,-0.2609139525416679,0,0
72,0.07739472345833764,-0.20277011777076331,0,0
73,0.07817821657769668,0.07834931193590328,0,0
74,0.07867289399543614,0.049467741773946694,0,0
