step_global,v_y,a_y,is_inference_region
0,-4.574226858878287e-05,-0.004574226858878287,0
1,0.002112586256249349,0.21583285248381318,0
2,0.0019202020752080119,-0.019238418104133716,0
3,0.0025276300302857985,0.06074279550777866,0
4,0.003301095583222895,0.07734655529370964,0
5,0.0067938290775563254,0.34927334943334304,0
6,0.010314118771431758,0.3520289693875432,0
7,0.01640804416898355,0.6093925397551792,0
8,0.023788785179524354,0.7380741010540803,0
9,0.03104914667634544,0.7260361496821087,0
10,0.038456746982540965,0.7407600306195524,0
11,0.04511668266709097,0.6659935684550006,0
12,0.05170537440107257,0.6588691733981599,0
13,0.05687232039367699,0.5166945992604421,0
14,0.06309616080798121,0.6223840414304217,0
15,0.06795975881822751,0.48635980102463006,0
16,0.07214052537586692,0.41807665576394093,0
17,0.0747523886243347,0.261186324846778,0
18,0.07789480076323835,0.31424121389036497,0
19,0.07980052652689652,0.19057257636581754,0
20,0.08123415904334777,0.1433632516451247,0
21,0.083635005987021,0.2400846943673235,0
22,0.08467846682118547,0.10434608341644697,0
23,0.08500592682366104,0.032746000247556306,0
24,0.08545470286610717,0.04487760424461279,0
25,0.08504530774758398,-0.04093951185231842,0
26,0.0835522027886966,-0.14931049588873813,0
27,0.08322886262782349,-0.03233401608731118,0
28,0.08189167456798241,-0.13371880598410796,0
29,0.08055001719162055,-0.13416573763618544,0
30,0.07947608862596198,-0.10739285656585773,0
31,0.07868031579643871,-0.07957728295232697,0
32,0.07810232440486706,-0.057799139157165,0
33,0.077802327786042,-0.029999661882505746,0
34,0.07681867995789106,-0.09836478281509409,0
35,0.07623896825678919,-0.057971170110186765,0
36,0.07571017215445953,-0.05287961023296567,0
37,0.07476283413213798,-0.09473380223215533,0
38,0.07494050291392676,0.017766878178877843,0
39,0.0759412032145542,0.10007003006274467,0
40,0.07597613346131124,0.0034930246757033934,0
41,0.0765083393054515,0.05322058441402655,0
42,0.0765437871161579,0.0035447810706398797,0
43,0.07626577468901996,-0.027801242713794416,0
44,0.07536567895141265,-0.09000957376073121,0
45,0.0754075985148405,0.004191956342784742,0
46,0.07487891674840814,-0.05286817664323512,0
47,0.07538719125247192,0.05082745040637798,0
48,0.07504879094595267,-0.0338400306519257,0
49,0.07524393541127741,0.019514446532474528,0
50,0.07529077092917083,0.004683551789341767,0
51,0.0760293995245667,0.07386285953958627,0
52,0.07592801486788123,-0.010138465668546592,0
53,0.07705078169728764,0.11227668294064158,0
54,0.07713324331659957,0.008246161931192708,0
55,0.07737335196546898,0.02401086488694054,0
56,0.07747812068002473,0.010476871455575298,0
57,0.07786292989081912,0.03848092107943957,0
58,0.07850572364866056,0.06427937578414311,0
59,0.07971821913330339,0.12124954846428337,0
60,0.08058503517754828,0.08668160442448919,0
61,0.08076429958712697,0.017926440957868883,0
62,0.0812625981627928,0.04982985756658287,0
63,0.0802091359235432,-0.10534622392495974,0
64,0.07933630803144445,-0.08728278920987487,0
65,0.07934633931370896,0.0010031282264510999,0
66,0.0790152089451838,-0.033113036852516764,0
67,0.07818069412764259,-0.08345148175412098,0
68,0.07877083650752806,0.059014237988547213,0
69,0.0798029973285779,0.10321608210498434,0
70,0.07926265951275928,-0.054033781581862284,0
71,0.07975448472737885,0.04918252146195734,0
72,0.08008750875402007,0.03330240266412182,0
73,0.07936185917862508,-0.07256495753949904,0
74,0.07782778045025243,-0.1534078728372648,0
75,0.07724088291124145,-0.05868975390109776,0
76,0.07688480313528694,-0.03560797759545181,0
77,0.07574210945805684,-0.11426936772300916,0
78,0.07616805584741775,0.04259463893609011,0
79,0.07653478902103988,0.03667331736221385,0
80,0.07715469430836783,0.061990528732794314,0
81,0.07745894214770413,0.03042478393363024,0
82,0.0788502826867974,0.13913405390932748,0
83,0.07902999493577187,0.01797122489744646,0
84,0.0788952507422682,-0.013474419350366362,0
85,0.07926934702002542,0.037409627775721044,0
86,0.07861467385584994,-0.06546731641754733,0
87,0.0788083596417101,0.019368578586015373,0
88,0.07848536373034483,-0.03229959113652675,0
89,0.07911083936978207,0.06254756394372396,0
90,0.07883907465063442,-0.027176471914765188,0
91,0.07943869384969597,0.05996191990615546,0
92,0.07987008346742698,0.04313896177310095,0
93,0.08042054115954375,0.05504576921167709,0
94,0.08013013886800595,-0.029040229153780295,0
95,0.08056802103790978,0.04378821699038277,0
96,0.08058308281256747,0.001506177465769587,0
97,0.07991637838816232,-0.0666704424405154,0
98,0.0787915132305205,-0.1124865157641819,0
99,0.07852426105721748,-0.02672521733030203,0
100,0.07698900101753448,-0.15352600396830035,0
101,0.07572226048174789,-0.1266740535786584,0
102,0.07516322199255152,-0.055903848919637567,0
103,0.07519015566995883,0.0026933677407317558,0
104,0.07424123258674373,-0.09489230832151058,0
105,0.075249446960388,0.10082143736442756,0
106,0.07542765919861746,0.017821223822946097,0
107,0.07650228037031034,0.107462117169288,0
108,0.07625193236336278,-0.0250348006947565,0
109,0.07779543718812584,0.15435048247630645,0
110,0.07777298483352797,-0.0022452354597871094,0
111,0.07922521773779279,0.14522329042648136,0
112,0.07999492659045239,0.07697088526596035,0
113,0.08124226613286763,0.12473395424152378,0
114,0.08140429866364535,0.016203253077771984,0
115,0.08144998305885238,0.004568439520703793,0
116,0.080468693496235,-0.09812895626173795,0
117,0.07976764464278684,-0.0701048853448169,0
118,0.07898139865950941,-0.07862459832774227,0
119,0.0790283541378427,0.0046955478333290945,0
120,0.07959082391806274,0.056246978022003735,0
121,0.0792004613082675,-0.03903626097952473,0
122,0.07914660186615265,-0.0053859442114848055,0
123,0.0791118339875506,-0.0034767878602043334,0
124,0.07898025226920732,-0.013158171834327936,0
125,0.07848485401566647,-0.04953982535408491,0
126,0.07912575025330695,0.06408962376404786,0
127,0.07921646627444126,0.009071602113430721,0
128,0.07957753625138173,0.03610699769404646,0
129,0.07910897311793666,-0.04685631334450657,0
130,0.0793570540075991,0.02480808896624387,0
131,0.07890569245627976,-0.045136155131933475,0
132,0.07860059460147606,-0.03050978548037042,0
133,0.0775638832948745,-0.10367113066015593,0
134,0.07845096747124108,0.08870841763665843,0
135,0.07803480340638988,-0.04161640648512044,0
136,0.07869276745940623,0.06579640530163522,0
137,0.07862821667658373,-0.006455078282249782,0
138,0.07977764421849722,0.11494275419134808,0
139,0.07977052608277288,-0.0007118135724334951,0
140,0.08138824999385712,0.16177239110842373,0
141,0.08277985107151883,0.13916010776617166,0
142,0.08534864864639433,0.2568797574875492,0
143,0.08901083883671385,0.366219019031952,0
144,0.09119387535266683,0.2183036515952988,0
145,0.09271707463801482,0.15231992853479842,0
146,0.09426822886148176,0.15511542234669384,0
147,0.09385356569405978,-0.04146631674219747,0
148,0.09260276348202853,-0.1250802212031249,0
149,0.09229338136499346,-0.0309382117035073,0
150,0.0910476486635631,-0.12457327014303576,0
151,0.09023661321227275,-0.08110354512903539,0
152,0.08925807574918694,-0.09785374630858074,0
153,0.08790130101385298,-0.13567747353339654,0
154,0.08639219052195807,-0.15091104918949078,0
155,0.08500878999659384,-0.13834005253642312,0
156,0.08374930456679394,-0.12594854297998948,0
157,0.08329315244856457,-0.04561521182293721,0
158,0.0828522792728313,-0.044087317573326956,0
159,0.0829916343401475,0.013935506731620195,0
160,0.08152432410755828,-0.1467310232589225,0
161,0.07912284495302631,-0.24014791545319686,1
162,0.07579466953267144,-0.33281754203548647,1
163,0.0728727186003842,-0.292195093228724,1
164,0.06905322828939803,-0.3819490310986176,1
165,0.06672436248522483,-0.23288658041731997,1
166,0.06548275534156592,-0.12416071436589099,1
167,0.06477976215759385,-0.07029931839720727,1
168,0.06328071473999701,-0.14990474175968355,1
