step_global,v_y,a_y,is_inference_region
0,0.00043290153764165745,0.04329015376416574,0
1,0.0003561746093268861,-0.007672692831477135,0
2,0.0008475990665588192,0.04914244572319332,0
3,0.001810528757707047,0.09629296911482277,0
4,0.0035693966146168087,0.17588678569097618,0
5,0.0070825995898509825,0.35132029752341737,0
6,0.01190966920533485,0.48270696154838666,0
7,0.01867769859485936,0.676802938952451,0
8,0.02567309971918071,0.699540112432135,0
9,0.032481975193202714,0.6808875474022005,0
10,0.039428294355377556,0.6946319162174842,0
11,0.04592390258232283,0.6495608226945275,0
12,0.051579495796148025,0.5655593213825194,0
13,0.0572301471568031,0.5650651360655075,0
14,0.06279720290667132,0.5567055749868217,0
15,0.06696384436510872,0.4166641458437398,0
16,0.07140771725707844,0.4443872891969722,0
17,0.07519946859331465,0.37917513362362154,0
18,0.07856247193183166,0.33630033385170094,0
19,0.08128790619865642,0.27254342668247555,0
20,0.08362870402321623,0.2340797824559815,0
21,0.08499742430853643,0.13687202853202018,0
22,0.08495362809538373,-0.0043796213152702546,0
23,0.08481240003280711,-0.014122806257661769,0
24,0.084222688521335,-0.05897115114721074,0
25,0.0830850487634799,-0.11376397578551078,0
26,0.08296971256395047,-0.01153361995294283,0
27,0.08286175443627708,-0.010795812767339097,0
28,0.08264175011837888,-0.022000431789820363,0
29,0.08208176795881014,-0.055998215956873376,0
30,0.08209660219960799,0.0014834240797845233,0
31,0.08084940559264713,-0.12471966069608625,0
32,0.07985525063714528,-0.09941549555018414,0
33,0.07899779109468233,-0.08574595424629544,0
34,0.07816464764964844,-0.08331434450338931,0
35,0.07767031388914258,-0.04943337605058523,0
36,0.07720547195566747,-0.04648419334751103,0
37,0.0769553020602063,-0.025016989546117196,0
38,0.07666029992905912,-0.0295002131147179,0
39,0.07694348951078675,0.028318958172762754,0
40,0.07727879609598427,0.03353065851975229,0
41,0.07719787627293526,-0.008091982304901657,0
42,0.07692313431290845,-0.027474196002680307,0
43,0.07645405649218354,-0.04690778207249169,0
44,0.07605878631692,-0.03952701752635429,0
45,0.0749449984882192,-0.11137878287007935,0
46,0.07489246860032359,-0.005252988789561375,0
47,0.07552088944203886,0.06284208417152715,0
48,0.07667731771199301,0.11564282699541573,0
49,0.07708022597667825,0.040290826468523944,0
50,0.07775261593909202,0.06723899624137691,0
51,0.07764700514781467,-0.010561079127735518,0
52,0.0772114855815247,-0.04355195662899686,0
53,0.07719154740734321,-0.00199381741814858,0
54,0.07647649294748807,-0.07150544598551467,0
55,0.07678876535279446,0.0312272405306388,0
56,0.07690532545762589,0.011656010483143686,0
57,0.07702998852660894,0.012466306898305246,0
58,0.07724252059524796,0.021253206863901253,0
59,0.07879447251440728,0.15519519191593278,0
60,0.07953218326880247,0.07377107543951877,0
61,0.08073432026431061,0.12021369955081407,0
62,0.0815323015908718,0.0797981326561184,0
63,0.08213674940574626,0.06044478148744675,0
64,0.08112483921644878,-0.10119101892974852,0
65,0.08078160479477448,-0.03432344216743044,0
66,0.07991646686218075,-0.08651379325937264,0
67,0.07981550058058066,-0.010096628160008447,0
68,0.07878869523902865,-0.10268053415520145,0
69,0.07911890897977487,0.03302137407462241,0
70,0.07909195048551074,-0.00269584942641371,0
71,0.07900063038830413,-0.009132009720660972,0
72,0.07923031528656303,0.02296848982589056,0
73,0.07864500484766955,-0.058531043889348267,0
74,0.07832878913389951,-0.031621571377003777,0
75,0.07798359237580219,-0.0345196758097327,0
76,0.07780085103987004,-0.018274133593214337,0
77,0.07670249806299982,-0.10983529768702205,0
78,0.07662415881262168,-0.007833925037814549,0
79,0.07635346539547591,-0.027069341714576478,0
80,0.07668263689553283,0.032917150005691564,0
81,0.07683921712333783,0.015658022780500047,0
82,0.07774199807211557,0.09027809487777427,0
83,0.07804273669520076,0.03007386230851894,0
