step_global,v_y,a_y,is_inference_region
262,0.08073741459440194,0.05539122850051065,0
263,0.08098933241788592,0.025191782348397973,0
264,0.08128950520986775,0.030017279198182867,0
265,0.08120281446204926,-0.008669074781848807,0
266,0.08093342564821113,-0.026938881383813118,0
267,0.08077718746413139,-0.015623818407974055,0
268,0.08024850119996949,-0.05286862641619011,0
269,0.08074179657233145,0.04932953723619654,0
270,0.0809756014007328,0.023380482840135164,0
271,0.08051461714899515,-0.04609842517376561,0
272,0.0801209544583906,-0.03936626906045487,0
273,0.08009684182263684,-0.002411263575376188,0
274,0.07885579859002881,-0.12410432326080273,0
275,0.07793580342881397,-0.09199951612148399,0
276,0.07827356870193783,0.03377652731238606,0
277,0.07801999952898572,-0.025356917295210613,0
278,0.07791151054734247,-0.01084889816432566,0
279,0.07789168173326072,-0.001982881408174597,0
280,0.0778009904081753,-0.009069132508542077,0
281,0.07680756197422425,-0.09934284339510463,0
282,0.07738061016852318,0.05730481942989307,0
283,0.07708554855881057,-0.029506160971261297,0
284,0.07739582452605756,0.031027596724698958,0
285,0.07783070887660702,0.043488435054946095,0
286,0.07830105335410449,0.047034447749746966,0
287,0.07877095769928191,0.04699043451774215,0
288,0.0793838733552322,0.061291565595028574,0
289,0.08044362064565465,0.10597472904224498,0
290,0.07980863151037217,-0.06349891352824821,0
291,0.07978568246345648,-0.0022949046915687887,0
292,0.08011668316003764,0.03310006965811657,0
293,0.08015589984588653,0.003921668584888627,0
294,0.07966429931761831,-0.049160052826821565,0
295,0.08100580355246374,0.1341504234845428,0
296,0.08073510457274341,-0.02706989797203324,0
297,0.08001140496027011,-0.07236996124733025,0
298,0.07947437669471044,-0.05370282655596664,0
299,0.07895927981458802,-0.051509688012242594,0
