step_global,v_y,a_y,is_inference_region
0,-0.00024121314272487974,-0.024121314272487974,0
1,0.0004105003025718251,0.06517134452967048,0
2,0.002304026995480626,0.1893526692908801,0
3,0.006494555992303393,0.4190528996822767,0
4,0.011616624473281894,0.51220684809785,0
5,0.019494355657617143,0.7877731184335249,0
6,0.02798898579896845,0.8494630141351308,0
7,0.028466165728819572,0.04771799298511209,0
8,0.039691387872448684,1.1225222143629112,0
9,0.04821696932394896,0.8525581451500279,0
10,0.05527484415675385,0.7057874832804886,0
11,0.05904869168615582,0.377384752940197,0
12,0.06348143531081098,0.44327436246551566,0
13,0.06639733258757556,0.2915897276764584,0
14,0.07184658122809587,0.5449248640520307,0
15,0.07363009503763532,0.17835138095394498,0
16,0.07821728432476421,0.45871892871288955,0
17,0.0775873946846578,-0.06298896401064069,0
18,0.08121384513353529,0.362645044887748,0
19,0.08569067937188443,0.4476834238349145,0
20,0.08623106282258693,0.05403834507024946,0
21,0.08708475433249979,0.08536915099128656,0
22,0.08479174550384742,-0.2293008828652368,0
23,0.08634749135038469,0.1555745846537268,0
24,0.08079436141067767,-0.5553129939707024,0
25,0.08281427921182721,0.20199178011495456,0
26,0.0789592431363273,-0.3855036075499918,0
27,0.08466463030008645,0.5705387163759151,0
28,0.07890031564747522,-0.5764314652611221,0
29,0.07997115203652788,0.10708363890526568,0
30,0.0801156111962944,0.014445915976651902,0
31,0.07728931539387547,-0.28262958024189294,0
32,0.07875563647871574,0.14663210848402664,0
33,0.0768208415650371,-0.19347949136786363,0
34,0.07451716984718347,-0.2303671717853631,0
35,0.07589475513069553,0.13775852835120617,0
36,0.07439309027577938,-0.15016648549161515,0
37,0.07555309133744113,0.11600010616617529,0
38,0.07517407500006612,-0.03790163373750127,0
39,0.0740834042994872,-0.10906707005789162,0
40,0.0769541941623277,0.2870789862840492,0
41,0.07446940653616044,-0.2484787626167259,0
42,0.07569828165670384,0.1228875120543399,0
43,0.0726103865591604,-0.3087895097543439,0
44,0.0736257408785783,0.10153543194179049,0
