step,v_y,a_y,is_context_region,is_inference_region
0,0.0004125828401219405,0.04125828401219405,0,0
1,0.0001267506397535577,-0.028583220036838275,0,0
2,0.004973254451003779,0.4846503811250222,0,0
3,0.01296811840055086,0.7994863949547081,0,0
4,0.024589126594139556,1.1621008193588696,0,0
5,0.03761152699073983,1.3022400396600273,0,0
6,0.051297685810627165,1.3686158819887335,0,0
7,0.06349236248537407,1.2194676674746905,0,0
8,0.07268102015746121,0.9188657672087138,0,0
9,0.07439865061988696,0.17176304624257482,0,0
10,0.0833803584090754,0.8981707789188442,0,0
11,0.09169382547991559,0.8313467070840186,0,0
12,0.09643963741987081,0.47458119399552273,0,0
13,0.09895145092155062,0.25118135016798104,0,0
14,0.10007628610525812,0.11248351837074982,0,0
15,0.10025637359450296,0.018008748924483453,0,0
16,0.10560331375656636,0.5346940162063398,0,0
17,0.10657967043614387,0.09763566795775169,0,0
18,0.10611983792390006,-0.04598325122438102,0,0
19,0.10354897488207054,-0.25708630418295186,0,0
20,0.10142689584453629,-0.21220790375342524,0,0
21,0.10232297546168881,0.08960796171525176,0,0
22,0.10140831530600153,-0.09146601556872802,0,0
23,0.10057879299425128,-0.08295223117502498,0,0
24,0.09942360462742819,-0.11551883668230872,0,0
25,0.09534296598594103,-0.40806386414871665,0,0
26,0.09217669723436296,-0.31662687515780635,0,0
27,0.09124718542155918,-0.09295118128037766,0,0
28,0.08734174135737115,-0.3905444064188038,0,0
29,0.08668416902472931,-0.06575723326418398,0,0
30,0.08541822696706683,-0.1265942057662478,0,0
31,0.08308841515756767,-0.23298118094991632,0,0
32,0.08582830385661416,0.2739888699046497,0,0
33,0.0779772725154787,-0.7851031341135462,0,0
34,0.07399017215512496,-0.398710036035374,0,0
35,0.07762804017198506,0.3637868016860099,0,0
36,0.07614330502999725,-0.14847351419878113,0,0
37,0.0775084064049125,0.13651013749152452,0,0
38,0.07599568754531502,-0.15127188595974728,0,0
39,0.07594709208462186,-0.004859546069316267,0,0
40,0.07789981341418825,0.19527213295663925,0,0
41,0.07228017418015444,-0.5619639234033815,0,0
42,0.0732722338554149,0.09920596752604621,0,0
43,0.07481200941293789,0.15397755575229932,0,0
44,0.07604430731839906,0.12322979054611716,0,0
45,0.07228971224159943,-0.37545950767996356,0,0
46,0.07750135920908638,0.5211646967486951,0,0
47,0.07880804749194315,0.1306688282856766,0,0
48,0.07669295623640013,-0.21150912555430168,0,0
49,0.07686274272942654,0.016978649302641646,0,0
50,0.07833481820333911,0.14720754739125652,0,0
51,0.07661451509604036,-0.17203031072987457,0,0
52,0.0767025896891127,0.008807459307233478,0,0
53,0.07612635157194969,-0.05762381171630082,0,0
54,0.07747364736070393,0.13472957887542408,0,0
55,0.07501396790679529,-0.24596794539086392,0,0
56,0.07620757020460996,0.11936022978146638,0,0
57,0.07509229214596849,-0.1115278058641464,0,0
58,0.07929768624832886,0.42053941023603714,0,0
59,0.07485128988035106,-0.4446396367977806,0,0
60,0.07680877851017465,0.19574886298235894,0,0
61,0.07754722093468219,0.0738442424507546,0,0
62,0.08145818298481822,0.3910962050136024,0,0
63,0.08006342865386279,-0.13947543309554278,0,0
64,0.0809371330702362,0.08737044163734109,0,0
65,0.08172587554082654,0.07887424705903395,0,0
66,0.08314655861825396,0.14206830774274176,0,0
67,0.07976596151635086,-0.3380597101903096,0,0
68,0.07939715222197319,-0.036880929437767274,0,0
69,0.08106696807569146,0.16698158537182678,0,0
70,0.07599880461151444,-0.5068163464177017,0,0
71,0.07872893790671825,0.27301332952038154,0,0
72,0.07918484422136254,0.04559063146442888,0,0
73,0.0784042117133364,-0.07806325080261384,0,0
74,0.07852375240680243,0.011954069346602203,0,0
75,0.0781883495696939,-0.03354028371085338,0,0
76,0.07608435296747083,-0.210399660222306,0,0
77,0.07884507111284286,0.2760718145372029,0,0
78,0.07702076206198659,-0.18243090508562737,0,0
79,0.07854570572811413,0.15249436661275428,0,0
80,0.07879608675548752,0.02503810273733892,0,0
81,0.07841185991355615,-0.038422684193137324,0,0
82,0.07826086478700567,-0.015099512655047942,0,0
83,0.07400142120314919,-0.42594435838564787,0,0
84,0.07608346853338356,0.20820473302343712,0,0
85,0.07895967796052358,0.28762094271400224,0,0
86,0.07570292675054811,-0.325675120997547,0,0
87,0.07463406623312861,-0.1068860517419501,0,0
88,0.07370895526918626,-0.09251109639423494,0,0
89,0.07860725251627054,0.48982972470842795,0,0
90,0.07917362370202415,0.0566371185753603,0,0
91,0.07968187224418045,0.05082485421563088,0,0
92,0.07991115692867634,0.02292846844958868,0,0
93,0.08063255251080756,0.07213955821312179,0,0
94,0.08181977996825605,0.11872274574484948,0,0
95,0.0814514220630843,-0.03683579051717567,0,0
96,0.08033038554431982,-0.11210365187644816,0,0
97,0.0800020912884299,-0.03282942558899132,0,0
98,0.08089393564898725,0.08918443605573506,0,0
99,0.08255517718093909,0.16612415319518375,0,0
100,0.08220830209721619,-0.03468750837229001,0,0
101,0.08040935515489243,-0.17989469423237564,0,0
102,0.07998341449752251,-0.042594065736992204,0,0
103,0.07663322529005481,-0.3350189207467699,0,0
104,0.07674069429330126,0.01074690032464437,0,0
