Parameter,Value
RUN_ID,3
TIMESTAMP,20260228-114349
OBJECT,nolid_cube_1.656
SURFACE,wood_smooth
SMOOTHING_WINDOW,1
TOTAL_STEPS,698
GLOBAL_IMPACT_STEP,376
CTX_START_ABS,353
CTX_END_ABS,453
INF_START_ABS,373
INF_END_ABS,433
