step_local,v_y,a_y,is_inference_region
0,0.07995007751682516,-0.060082226612952205,0
1,0.0793808413939356,-0.05692361228895604,0
2,0.07906459756373718,-0.03162438301984177,0
3,0.07810852718019541,-0.09560703835417711,0
4,0.07692462981449433,-0.11838973657010837,0
5,0.07677963484487996,-0.014499496961437042,0
6,0.07720454939281006,0.04249145479301025,0
7,0.0774482500271348,0.024370063432474498,0
8,0.07792109617263392,0.047284614549911175,0
9,0.07819242107598826,0.027132490335433912,0
10,0.07900863799524449,0.08162169192562352,0
11,0.07954294473015762,0.05343067349131286,0
12,0.08016079215710027,0.06178474269426526,0
13,0.07988411558653909,-0.02766765705611851,0
14,0.08036277992364034,0.04786643371012533,0
15,0.07993685817881038,-0.04259217448299574,0
16,0.07949299571326325,-0.04438624655471318,0
17,0.0793936380828054,-0.009935763045784696,0
18,0.07936680247984707,-0.0026835602958338867,0
19,0.0787747871173886,-0.05920153624584673,0
20,0.07806900251276837,-0.07057846046202298,1
21,0.07720604926618103,-0.08629532465873335,1
22,0.07710037090262958,-0.010567836355145077,1
23,0.0760354178971949,-0.10649530054346878,1
24,0.07581882234962109,-0.021659554757380572,1
25,0.07516119857983813,-0.06576237697829557,1
26,0.07495058958017041,-0.02106089996677246,1
27,0.0754145383242637,0.04639487440932927,1
28,0.07501933691950012,-0.039520140476358157,1
29,0.07513174709473316,0.011241017523304364,1
30,0.07585819098233783,0.07264438876046636,1
31,0.07541143097866779,-0.04467600036700409,1
32,0.07556225490676911,0.015082392810132628,1
33,0.07545510291302338,-0.010715199374573825,1
34,0.07526192628047403,-0.019317663254934947,1
35,0.075695141763546,0.0433215483071972,1
36,0.07553732041063341,-0.015782135291259047,1
37,0.07548768409559477,-0.0049636315038639744,1
38,0.07533679078748605,-0.015089330810871826,1
39,0.07497703363952919,-0.03597571479568573,1
40,0.07528521174955881,0.03081781100296166,1
41,0.07574457668130048,0.04593649317416737,1
42,0.07568103779231583,-0.006353888898465165,1
43,0.07560256199873834,-0.00784757935774899,1
44,0.07549607057995784,-0.010649141878049662,1
45,0.07571659883756394,0.022052825760610073,1
46,0.0766576441730883,0.09410453355243598,1
47,0.07703817492667477,0.038053075358646105,1
48,0.07765210224078954,0.06139273141147761,1
49,0.07832774938464407,0.0675647143854527,1
50,0.07871466013653694,0.03869107518928716,1
51,0.07923148644033991,0.05168263038029669,1
52,0.07935953867805126,0.01280522377113541,1
53,0.07962416480207693,0.026462612402566865,1
54,0.07971518175661887,0.00910169545419448,1
55,0.07873463356927522,-0.09805481873436522,1
56,0.07853309345718042,-0.02015401120948057,1
57,0.07840589277624486,-0.012720068093555192,1
58,0.07803268617985952,-0.03732065963853448,1
59,0.07893965072606961,0.09069645462100873,1
60,0.07873071743228037,-0.020893329378923742,1
61,0.07868356322405069,-0.00471542082296772,1
62,0.07933352753674032,0.0649964312689627,1
63,0.0790547019033665,-0.027882563337382205,1
64,0.07912006755688525,0.006536565351875079,1
65,0.0792507950708798,0.01307275139945524,1
66,0.07884995707731049,-0.04008379935693113,1
67,0.07864897590049683,-0.02009811768136638,1
68,0.0786729338806353,0.0023957980138475388,1
69,0.0791492981003336,0.04763642196982942,1
70,0.07978930738972785,0.06400092893942555,1
71,0.08006169492929105,0.02723875395631986,1
72,0.08083884070262916,0.07771457733381087,1
73,0.08129711292484909,0.04582722222199326,1
74,0.08134990857807363,0.0052795653224538275,1
75,0.08119030791076488,-0.015960066730874578,1
76,0.08018383206504687,-0.10064758457180162,1
77,0.07945575688584446,-0.07280751792024115,1
78,0.0788097575083371,-0.0645999377507353,1
79,0.07775125335528887,-0.10585041530482286,1
80,0.07696311766241816,-0.07881356928707145,0
81,0.07720588834587448,0.024277068345632258,0
82,0.07671085309568425,-0.04950352501902344,0
83,0.07695691384301218,0.024606074732792804,0
84,0.07786681964760689,0.09099058045947128,0
85,0.07795720551791496,0.009038587030807399,0
86,0.07853529028244065,0.057808476452568536,0
87,0.07870311966313488,0.016782938069423436,0
88,0.07881413739278767,0.011101772965278756,0
89,0.0792110443610258,0.0396906968238131,0
90,0.07973794531201304,0.05269009509872441,0
91,0.07905405915496043,-0.06838861570526156,0
92,0.07899788448377165,-0.005617467118877728,0
93,0.07874854428099883,-0.024934020277282698,0
94,0.07848584189468436,-0.026270238631447007,0
95,0.07831924891097074,-0.016659298371361764,0
96,0.07843358061579528,0.011433170482454125,0
97,0.07777438814577901,-0.06591924700162649,0
98,0.07774385596723359,-0.0030532178545428224,0
99,0.07774163316296005,-0.00022228042735328302,0
